Year,Area,Item,Value
2004,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),119.95
2005,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),130.65
2006,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),91.13
2007,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),151.95
2008,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),188.56
2009,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),156.4
2010,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),44.25
2011,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),11.37
2012,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),610.3
2013,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),265.69
2014,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),15.23
2015,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),124.05
2016,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),2629.43
2017,"China, Taiwan Province of",Potassium sulphate (sulphate of potash) (SOP),1649.62
2002,"China, Taiwan Province of",Sodium nitrate,2114.21
2003,"China, Taiwan Province of",Sodium nitrate,1980.0
2004,"China, Taiwan Province of",Sodium nitrate,2502.42
2005,"China, Taiwan Province of",Sodium nitrate,1691.48
2006,"China, Taiwan Province of",Sodium nitrate,1817.0
2007,"China, Taiwan Province of",Sodium nitrate,2709.39
2008,"China, Taiwan Province of",Sodium nitrate,1797.49
2009,"China, Taiwan Province of",Sodium nitrate,1130.86
2010,"China, Taiwan Province of",Sodium nitrate,1554.15
2011,"China, Taiwan Province of",Sodium nitrate,1854.83
2012,"China, Taiwan Province of",Sodium nitrate,1899.59
2013,"China, Taiwan Province of",Sodium nitrate,2051.5
2014,"China, Taiwan Province of",Sodium nitrate,1751.39
2015,"China, Taiwan Province of",Sodium nitrate,2260.33
2016,"China, Taiwan Province of",Sodium nitrate,1733.33
2017,"China, Taiwan Province of",Sodium nitrate,2384.02
2002,"China, Taiwan Province of",Superphosphates above 35%,236.0
2003,"China, Taiwan Province of",Superphosphates above 35%,20.0
2009,"China, Taiwan Province of",Superphosphates above 35%,1210.0
2010,"China, Taiwan Province of",Superphosphates above 35%,200.0
2011,"China, Taiwan Province of",Superphosphates above 35%,700.0
2013,"China, Taiwan Province of",Superphosphates above 35%,130.0
2014,"China, Taiwan Province of",Superphosphates above 35%,13036.0
2016,"China, Taiwan Province of",Superphosphates above 35%,702.0
2017,"China, Taiwan Province of","Superphosphates, other",208.0
2002,"China, Taiwan Province of",Urea,309426.83
2003,"China, Taiwan Province of",Urea,329946.91
2004,"China, Taiwan Province of",Urea,357590.38
2005,"China, Taiwan Province of",Urea,251329.96
2006,"China, Taiwan Province of",Urea,240148.26
2007,"China, Taiwan Province of",Urea,210791.08
2008,"China, Taiwan Province of",Urea,232471.53
2009,"China, Taiwan Province of",Urea,212266.98
2010,"China, Taiwan Province of",Urea,251453.29
2011,"China, Taiwan Province of",Urea,219191.1
2012,"China, Taiwan Province of",Urea,201733.68
2013,"China, Taiwan Province of",Urea,191883.66
2014,"China, Taiwan Province of",Urea,183152.79
2015,"China, Taiwan Province of",Urea,160638.73
2016,"China, Taiwan Province of",Urea,156961.67
2017,"China, Taiwan Province of",Urea,174251.0
2004,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),1.0
2005,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),1.0
2007,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),1.0
2008,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),1.0
2009,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),1.0
2010,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),2.0
2011,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),1.0
2012,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),4.0
2013,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),1.0
2015,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),2.0
2016,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),3.0
2017,"China, Taiwan Province of",Urea and ammonium nitrate solutions (UAN),4.0
2002,India,"Ammonia, anhydrous",1279348.13
2003,India,"Ammonia, anhydrous",979985.94
2004,India,"Ammonia, anhydrous",1189895.82
2005,India,"Ammonia, anhydrous",1731417.05
2006,India,"Ammonia, anhydrous",1781431.57
2007,India,"Ammonia, anhydrous",1786860.23
2008,India,"Ammonia, anhydrous",1485502.51
2009,India,"Ammonia, anhydrous",1787890.88
2010,India,"Ammonia, anhydrous",1661262.77
2011,India,"Ammonia, anhydrous",2171151.47
2012,India,"Ammonia, anhydrous",2164496.22
2013,India,"Ammonia, anhydrous",1934662.59
2014,India,"Ammonia, anhydrous",2029925.96
2015,India,"Ammonia, anhydrous",2162185.85
2016,India,"Ammonia, anhydrous",2296076.13
2017,India,"Ammonia, anhydrous",2340430.59
2002,India,Ammonium nitrate (AN),91647.03
2003,India,Ammonium nitrate (AN),104232.0
2004,India,Ammonium nitrate (AN),97434.0
2005,India,Ammonium nitrate (AN),204791.0
2006,India,Ammonium nitrate (AN),185568.48
2007,India,Ammonium nitrate (AN),198106.12
2008,India,Ammonium nitrate (AN),223360.14
2009,India,Ammonium nitrate (AN),293568.32
2010,India,Ammonium nitrate (AN),216801.54
2011,India,Ammonium nitrate (AN),279737.64
2012,India,Ammonium nitrate (AN),258173.0
2013,India,Ammonium nitrate (AN),73022.0
2014,India,Ammonium nitrate (AN),59511.4
2015,India,Ammonium nitrate (AN),150488.3
2016,India,Ammonium nitrate (AN),307048.5
2017,India,Ammonium nitrate (AN),275821.84
2003,India,Ammonium sulphate,67999.33
2004,India,Ammonium sulphate,1.08
2005,India,Ammonium sulphate,25800.0
2006,India,Ammonium sulphate,34979.21
2007,India,Ammonium sulphate,175.65
2008,India,Ammonium sulphate,23261.9
2009,India,Ammonium sulphate,15648.92
2010,India,Ammonium sulphate,21157.01
2011,India,Ammonium sulphate,36272.9
2012,India,Ammonium sulphate,1307.5
2013,India,Ammonium sulphate,1107.1
2014,India,Ammonium sulphate,75145.44
2015,India,Ammonium sulphate,131571.28
2016,India,Ammonium sulphate,111548.35
2017,India,Ammonium sulphate,117800.13
2003,India,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,20.0
2008,India,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,48.0
2009,India,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,224.0
2011,India,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,75.0
2012,India,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,25.0
2014,India,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,356.0
2002,India,Diammonium phosphate (DAP),195915.46
2003,India,Diammonium phosphate (DAP),669436.97
2004,India,Diammonium phosphate (DAP),465652.96
2005,India,Diammonium phosphate (DAP),1176635.76
2006,India,Diammonium phosphate (DAP),3027419.13
2007,India,Diammonium phosphate (DAP),2588320.22
2008,India,Diammonium phosphate (DAP),5232548.47
2009,India,Diammonium phosphate (DAP),5631567.15
2010,India,Diammonium phosphate (DAP),4934503.8
2011,India,Diammonium phosphate (DAP),5721842.26
2012,India,Diammonium phosphate (DAP),5726842.23
2013,India,Diammonium phosphate (DAP),3574515.29
2014,India,Diammonium phosphate (DAP),3834453.29
2015,India,Diammonium phosphate (DAP),6472195.07
2016,India,Diammonium phosphate (DAP),4843356.64
2017,India,Diammonium phosphate (DAP),4094042.69
2002,India,Fertilizers n.e.c.,14708.64
2003,India,Fertilizers n.e.c.,2381.95
2004,India,Fertilizers n.e.c.,2759.45
2005,India,Fertilizers n.e.c.,6662.47
2006,India,Fertilizers n.e.c.,6124.26
2007,India,Fertilizers n.e.c.,9274.43
2008,India,Fertilizers n.e.c.,7965.43
2009,India,Fertilizers n.e.c.,8595.09
2010,India,Fertilizers n.e.c.,194215.99
2011,India,Fertilizers n.e.c.,35923.37
2012,India,Fertilizers n.e.c.,19658.67
2013,India,Fertilizers n.e.c.,27844.36
2014,India,Fertilizers n.e.c.,35060.06
2015,India,Fertilizers n.e.c.,178001.18
2016,India,Fertilizers n.e.c.,41557.97
2017,India,Fertilizers n.e.c.,39789.89
2002,India,Monoammonium phosphate (MAP),140128.71
2003,India,Monoammonium phosphate (MAP),149020.47
2004,India,Monoammonium phosphate (MAP),80434.8
2005,India,Monoammonium phosphate (MAP),182917.58
2006,India,Monoammonium phosphate (MAP),297727.88
2007,India,Monoammonium phosphate (MAP),298444.79
2008,India,Monoammonium phosphate (MAP),547454.06
2009,India,Monoammonium phosphate (MAP),241261.42
2010,India,Monoammonium phosphate (MAP),497297.45
2011,India,Monoammonium phosphate (MAP),667199.24
2012,India,Monoammonium phosphate (MAP),222271.2
2013,India,Monoammonium phosphate (MAP),61288.38
2014,India,Monoammonium phosphate (MAP),237245.93
2015,India,Monoammonium phosphate (MAP),116379.96
2016,India,Monoammonium phosphate (MAP),147683.6
2017,India,Monoammonium phosphate (MAP),139422.07
2002,India,NPK fertilizers,3694.53
2003,India,NPK fertilizers,5671.59
2004,India,NPK fertilizers,6045.5
2005,India,NPK fertilizers,12910.82
2006,India,NPK fertilizers,12612.96
2007,India,NPK fertilizers,14451.77
2008,India,NPK fertilizers,19859.75
2009,India,NPK fertilizers,8074.85
2010,India,NPK fertilizers,370129.87
2011,India,NPK fertilizers,169800.6
2012,India,NPK fertilizers,258685.4
2013,India,NPK fertilizers,51742.24
2014,India,NPK fertilizers,65286.35
2015,India,NPK fertilizers,258399.32
2016,India,NPK fertilizers,268027.48
2017,India,NPK fertilizers,202529.51
2002,India,"Other nitrogenous fertilizers, n.e.c.",62686.45
2003,India,"Other nitrogenous fertilizers, n.e.c.",21647.84
2004,India,"Other nitrogenous fertilizers, n.e.c.",12377.27
2005,India,"Other nitrogenous fertilizers, n.e.c.",28804.52
2006,India,"Other nitrogenous fertilizers, n.e.c.",17626.0
2007,India,"Other nitrogenous fertilizers, n.e.c.",25992.94
2008,India,"Other nitrogenous fertilizers, n.e.c.",45442.35
2009,India,"Other nitrogenous fertilizers, n.e.c.",54337.96
2010,India,"Other nitrogenous fertilizers, n.e.c.",52786.08
2011,India,"Other nitrogenous fertilizers, n.e.c.",60371.74
2012,India,"Other nitrogenous fertilizers, n.e.c.",66058.89
2013,India,"Other nitrogenous fertilizers, n.e.c.",68795.52
2014,India,"Other nitrogenous fertilizers, n.e.c.",92784.32
2015,India,"Other nitrogenous fertilizers, n.e.c.",102185.94
2016,India,"Other nitrogenous fertilizers, n.e.c.",106090.08
2017,India,"Other nitrogenous fertilizers, n.e.c.",123905.28
2002,India,Other NP compounds,975.39
2003,India,Other NP compounds,742.75
2004,India,Other NP compounds,1112.5
2005,India,Other NP compounds,2437.23
2006,India,Other NP compounds,824.26
2007,India,Other NP compounds,2387.49
2008,India,Other NP compounds,8858.92
2009,India,Other NP compounds,1273.64
2010,India,Other NP compounds,235478.07
2011,India,Other NP compounds,2629739.96
2012,India,Other NP compounds,333441.17
2013,India,Other NP compounds,259634.54
2014,India,Other NP compounds,264163.31
2015,India,Other NP compounds,289119.26
2016,India,Other NP compounds,273164.56
2017,India,Other NP compounds,236511.9
2002,India,"Other phosphatic fertilizers, n.e.c.",5.4
2003,India,"Other phosphatic fertilizers, n.e.c.",27999.0
2004,India,"Other phosphatic fertilizers, n.e.c.",2.99
2005,India,"Other phosphatic fertilizers, n.e.c.",72.38
2006,India,"Other phosphatic fertilizers, n.e.c.",0.1
2007,India,"Other phosphatic fertilizers, n.e.c.",138.0
2008,India,"Other phosphatic fertilizers, n.e.c.",19584.4
2009,India,"Other phosphatic fertilizers, n.e.c.",569.94
2010,India,"Other phosphatic fertilizers, n.e.c.",34569.0
2011,India,"Other phosphatic fertilizers, n.e.c.",1252.2
2012,India,"Other phosphatic fertilizers, n.e.c.",57.46
2013,India,"Other phosphatic fertilizers, n.e.c.",20.69
2014,India,"Other phosphatic fertilizers, n.e.c.",107.32
2015,India,"Other phosphatic fertilizers, n.e.c.",144.72
2016,India,"Other phosphatic fertilizers, n.e.c.",12.0
2017,India,"Other phosphatic fertilizers, n.e.c.",56.53
2002,India,"Other potassic fertilizers, n.e.c.",138504.29
2003,India,"Other potassic fertilizers, n.e.c.",60638.0
2004,India,"Other potassic fertilizers, n.e.c.",68232.05
2005,India,"Other potassic fertilizers, n.e.c.",65819.83
2006,India,"Other potassic fertilizers, n.e.c.",864.41
2007,India,"Other potassic fertilizers, n.e.c.",308283.22
2008,India,"Other potassic fertilizers, n.e.c.",274951.86
2009,India,"Other potassic fertilizers, n.e.c.",649790.88
2010,India,"Other potassic fertilizers, n.e.c.",139126.97
2011,India,"Other potassic fertilizers, n.e.c.",184578.03
2012,India,"Other potassic fertilizers, n.e.c.",103470.01
2013,India,"Other potassic fertilizers, n.e.c.",180603.11
2014,India,"Other potassic fertilizers, n.e.c.",119908.03
2015,India,"Other potassic fertilizers, n.e.c.",63835.55
2016,India,"Other potassic fertilizers, n.e.c.",32017.59
2017,India,"Other potassic fertilizers, n.e.c.",55580.95
2002,India,Phosphate rock,3745658.66
2003,India,Phosphate rock,2633527.23
2004,India,Phosphate rock,3183428.19
2005,India,Phosphate rock,4902724.15
2006,India,Phosphate rock,4825164.08
2007,India,Phosphate rock,5061925.85
2008,India,Phosphate rock,4881158.07
2009,India,Phosphate rock,4981853.75
2010,India,Phosphate rock,5564840.61
2011,India,Phosphate rock,7942480.69
2012,India,Phosphate rock,10298331.57
2013,India,Phosphate rock,7184107.29
2014,India,Phosphate rock,8195746.19
2015,India,Phosphate rock,8298338.22
2016,India,Phosphate rock,7500199.87
2017,India,Phosphate rock,7482893.93
2002,India,PK compounds,124.6
2003,India,PK compounds,344.11
2004,India,PK compounds,628.0
2005,India,PK compounds,1390.5
2006,India,PK compounds,1760.44
2007,India,PK compounds,1555.4
2008,India,PK compounds,1247.25
2009,India,PK compounds,1348.24
2010,India,PK compounds,3603.94
2011,India,PK compounds,6064.35
2012,India,PK compounds,9072.03
2013,India,PK compounds,12568.1
2014,India,PK compounds,18692.41
2015,India,PK compounds,18941.16
2016,India,PK compounds,26616.7
2017,India,PK compounds,24618.73
2002,India,Potassium chloride (muriate of potash) (MOP),2064951.64
2003,India,Potassium chloride (muriate of potash) (MOP),2238472.08
2004,India,Potassium chloride (muriate of potash) (MOP),2279203.03
2005,India,Potassium chloride (muriate of potash) (MOP),4006096.18
2006,India,Potassium chloride (muriate of potash) (MOP),2962506.45
2007,India,Potassium chloride (muriate of potash) (MOP),2788145.47
2008,India,Potassium chloride (muriate of potash) (MOP),5014476.22
2009,India,Potassium chloride (muriate of potash) (MOP),4219908.87
2010,India,Potassium chloride (muriate of potash) (MOP),4386138.46
2011,India,Potassium chloride (muriate of potash) (MOP),2686825.09
2012,India,Potassium chloride (muriate of potash) (MOP),2333364.57
2013,India,Potassium chloride (muriate of potash) (MOP),2785039.57
2014,India,Potassium chloride (muriate of potash) (MOP),4072660.75
2015,India,Potassium chloride (muriate of potash) (MOP),3641575.66
2016,India,Potassium chloride (muriate of potash) (MOP),3753063.14
2017,India,Potassium chloride (muriate of potash) (MOP),4447397.38
2002,India,Potassium nitrate,928.76
2003,India,Potassium nitrate,2471.02
2004,India,Potassium nitrate,2810.03
2005,India,Potassium nitrate,2710.05
2006,India,Potassium nitrate,4028.61
2007,India,Potassium nitrate,2851.16
2008,India,Potassium nitrate,3061.96
2009,India,Potassium nitrate,207.78
2010,India,Potassium nitrate,481.76
2011,India,Potassium nitrate,363.2
2012,India,Potassium nitrate,111.66
2013,India,Potassium nitrate,65.47
2014,India,Potassium nitrate,158.2
2015,India,Potassium nitrate,286.32
2016,India,Potassium nitrate,190.88
2017,India,Potassium nitrate,265.77
2002,India,Potassium sulphate (sulphate of potash) (SOP),9845.4
2003,India,Potassium sulphate (sulphate of potash) (SOP),17825.88
2004,India,Potassium sulphate (sulphate of potash) (SOP),91011.51
2005,India,Potassium sulphate (sulphate of potash) (SOP),37700.87
2006,India,Potassium sulphate (sulphate of potash) (SOP),35213.3
2007,India,Potassium sulphate (sulphate of potash) (SOP),45606.36
2008,India,Potassium sulphate (sulphate of potash) (SOP),40258.91
2009,India,Potassium sulphate (sulphate of potash) (SOP),30496.58
2010,India,Potassium sulphate (sulphate of potash) (SOP),38294.28
2011,India,Potassium sulphate (sulphate of potash) (SOP),53151.91
2012,India,Potassium sulphate (sulphate of potash) (SOP),48772.02
2013,India,Potassium sulphate (sulphate of potash) (SOP),56030.86
2014,India,Potassium sulphate (sulphate of potash) (SOP),57779.1
2015,India,Potassium sulphate (sulphate of potash) (SOP),66895.34
2016,India,Potassium sulphate (sulphate of potash) (SOP),43281.02
2017,India,Potassium sulphate (sulphate of potash) (SOP),67364.57
2002,India,Sodium nitrate,3690.83
2003,India,Sodium nitrate,5151.66
2004,India,Sodium nitrate,4475.9
2005,India,Sodium nitrate,4387.0
2006,India,Sodium nitrate,5229.36
2007,India,Sodium nitrate,6356.29
2008,India,Sodium nitrate,7090.51
2009,India,Sodium nitrate,3908.29
2010,India,Sodium nitrate,2565.97
2011,India,Sodium nitrate,1554.24
2012,India,Sodium nitrate,2552.0
2013,India,Sodium nitrate,4178.5
2014,India,Sodium nitrate,1465.0
2015,India,Sodium nitrate,426.7
2016,India,Sodium nitrate,901.07
2017,India,Sodium nitrate,211.6
2008,India,Superphosphates above 35%,110582.0
2009,India,Superphosphates above 35%,106913.5
2010,India,Superphosphates above 35%,47796.85
2011,India,Superphosphates above 35%,109773.4
2013,India,Superphosphates above 35%,2.4
2016,India,Superphosphates above 35%,55.38
2002,India,Urea,227410.0
2003,India,Urea,110638.0
2004,India,Urea,458586.87
2005,India,Urea,1576639.33
2006,India,Urea,3918887.82
2007,India,Urea,5790046.53
2008,India,Urea,5343706.28
2009,India,Urea,4591120.44
2010,India,Urea,4520118.46
2011,India,Urea,4408214.47
2012,India,Urea,6686178.62
2013,India,Urea,8644240.17
2014,India,Urea,7277073.6
2015,India,Urea,9915149.74
2016,India,Urea,6991686.94
2017,India,Urea,5944113.92
2005,India,Urea and ammonium nitrate solutions (UAN),48.0
2012,India,Urea and ammonium nitrate solutions (UAN),1.21
2015,India,Urea and ammonium nitrate solutions (UAN),24.0
2002,Indonesia,"Ammonia, anhydrous",202.5
2003,Indonesia,"Ammonia, anhydrous",0.02
2004,Indonesia,"Ammonia, anhydrous",5.95
2005,Indonesia,"Ammonia, anhydrous",25529.55
2006,Indonesia,"Ammonia, anhydrous",5999.43
2007,Indonesia,"Ammonia, anhydrous",3507.56
2008,Indonesia,"Ammonia, anhydrous",14186.52
2009,Indonesia,"Ammonia, anhydrous",49044.63
2010,Indonesia,"Ammonia, anhydrous",92953.59
2011,Indonesia,"Ammonia, anhydrous",84671.57
2012,Indonesia,"Ammonia, anhydrous",338658.93
2013,Indonesia,"Ammonia, anhydrous",171160.84
2014,Indonesia,"Ammonia, anhydrous",59123.84
2015,Indonesia,"Ammonia, anhydrous",42991.21
2016,Indonesia,"Ammonia, anhydrous",45732.61
2017,Indonesia,"Ammonia, anhydrous",36431.19
2002,Indonesia,Ammonium nitrate (AN),157911.21
2003,Indonesia,Ammonium nitrate (AN),125545.76
2004,Indonesia,Ammonium nitrate (AN),134194.02
2005,Indonesia,Ammonium nitrate (AN),244058.02
2006,Indonesia,Ammonium nitrate (AN),295279.48
2007,Indonesia,Ammonium nitrate (AN),270459.78
2008,Indonesia,Ammonium nitrate (AN),340608.22
2009,Indonesia,Ammonium nitrate (AN),362967.63
2010,Indonesia,Ammonium nitrate (AN),416138.22
2011,Indonesia,Ammonium nitrate (AN),518763.46
2012,Indonesia,Ammonium nitrate (AN),371965.38
2013,Indonesia,Ammonium nitrate (AN),276769.37
2014,Indonesia,Ammonium nitrate (AN),161167.15
2015,Indonesia,Ammonium nitrate (AN),119614.55
2016,Indonesia,Ammonium nitrate (AN),86282.07
2017,Indonesia,Ammonium nitrate (AN),71187.83
2002,Indonesia,Ammonium sulphate,247623.37
2003,Indonesia,Ammonium sulphate,227067.31
2004,Indonesia,Ammonium sulphate,106824.44
2005,Indonesia,Ammonium sulphate,172146.21
2006,Indonesia,Ammonium sulphate,279413.49
2007,Indonesia,Ammonium sulphate,242223.47
2008,Indonesia,Ammonium sulphate,438633.3
2009,Indonesia,Ammonium sulphate,338394.57
2010,Indonesia,Ammonium sulphate,268451.46
2011,Indonesia,Ammonium sulphate,503391.61
2012,Indonesia,Ammonium sulphate,820346.12
2013,Indonesia,Ammonium sulphate,728487.16
2014,Indonesia,Ammonium sulphate,864452.36
2015,Indonesia,Ammonium sulphate,1170193.76
2016,Indonesia,Ammonium sulphate,930687.67
2017,Indonesia,Ammonium sulphate,1070505.66
2003,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1174.55
2004,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,960.01
2007,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,306.63
2008,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,115.8
2009,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,160.01
2010,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3573.48
2011,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2141.51
2012,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1952.46
2013,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1334.91
2014,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2539.85
2015,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3675.02
2016,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,395.72
2017,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,5162.73
2002,Indonesia,Diammonium phosphate (DAP),22462.15
2003,Indonesia,Diammonium phosphate (DAP),614.26
2004,Indonesia,Diammonium phosphate (DAP),777.46
2005,Indonesia,Diammonium phosphate (DAP),11806.61
2006,Indonesia,Diammonium phosphate (DAP),17551.16
2007,Indonesia,Diammonium phosphate (DAP),33984.82
2008,Indonesia,Diammonium phosphate (DAP),36661.85
2009,Indonesia,Diammonium phosphate (DAP),49487.97
2010,Indonesia,Diammonium phosphate (DAP),76364.37
2011,Indonesia,Diammonium phosphate (DAP),87236.32
2012,Indonesia,Diammonium phosphate (DAP),215808.37
2013,Indonesia,Diammonium phosphate (DAP),134954.29
2014,Indonesia,Diammonium phosphate (DAP),211724.53
2015,Indonesia,Diammonium phosphate (DAP),380134.39
2016,Indonesia,Diammonium phosphate (DAP),249313.7
2017,Indonesia,Diammonium phosphate (DAP),414102.44
2002,Indonesia,Fertilizers n.e.c.,377850.87
2003,Indonesia,Fertilizers n.e.c.,300237.42
2004,Indonesia,Fertilizers n.e.c.,98836.31
2005,Indonesia,Fertilizers n.e.c.,17645.44
2006,Indonesia,Fertilizers n.e.c.,15870.13
2007,Indonesia,Fertilizers n.e.c.,7682.25
2008,Indonesia,Fertilizers n.e.c.,2236.18
2009,Indonesia,Fertilizers n.e.c.,7429.7
2010,Indonesia,Fertilizers n.e.c.,7222.93
2011,Indonesia,Fertilizers n.e.c.,14156.32
2012,Indonesia,Fertilizers n.e.c.,63734.58
2013,Indonesia,Fertilizers n.e.c.,31782.11
2014,Indonesia,Fertilizers n.e.c.,39780.06
2015,Indonesia,Fertilizers n.e.c.,52872.56
2016,Indonesia,Fertilizers n.e.c.,52175.94
2017,Indonesia,Fertilizers n.e.c.,50462.16
2002,Indonesia,Monoammonium phosphate (MAP),4562.69
2003,Indonesia,Monoammonium phosphate (MAP),487.0
2004,Indonesia,Monoammonium phosphate (MAP),7647.86
2005,Indonesia,Monoammonium phosphate (MAP),11061.51
2006,Indonesia,Monoammonium phosphate (MAP),17946.17
2007,Indonesia,Monoammonium phosphate (MAP),26161.15
2008,Indonesia,Monoammonium phosphate (MAP),57322.22
2009,Indonesia,Monoammonium phosphate (MAP),14538.15
2010,Indonesia,Monoammonium phosphate (MAP),23681.79
2011,Indonesia,Monoammonium phosphate (MAP),10074.63
2012,Indonesia,Monoammonium phosphate (MAP),34313.27
2013,Indonesia,Monoammonium phosphate (MAP),9133.64
2014,Indonesia,Monoammonium phosphate (MAP),13623.63
2015,Indonesia,Monoammonium phosphate (MAP),4298.53
2016,Indonesia,Monoammonium phosphate (MAP),22488.19
2017,Indonesia,Monoammonium phosphate (MAP),48081.46
2002,Indonesia,NPK fertilizers,200724.47
2003,Indonesia,NPK fertilizers,171762.84
2004,Indonesia,NPK fertilizers,321399.79
2005,Indonesia,NPK fertilizers,221539.22
2006,Indonesia,NPK fertilizers,278648.96
2007,Indonesia,NPK fertilizers,356528.85
2008,Indonesia,NPK fertilizers,437573.07
2009,Indonesia,NPK fertilizers,107060.46
2010,Indonesia,NPK fertilizers,212972.44
2011,Indonesia,NPK fertilizers,272337.33
2012,Indonesia,NPK fertilizers,288599.57
2013,Indonesia,NPK fertilizers,219644.91
2014,Indonesia,NPK fertilizers,423186.67
2015,Indonesia,NPK fertilizers,570429.61
2016,Indonesia,NPK fertilizers,420682.99
2017,Indonesia,NPK fertilizers,588114.1
2002,Indonesia,"Other nitrogenous fertilizers, n.e.c.",27767.06
2003,Indonesia,"Other nitrogenous fertilizers, n.e.c.",32962.43
2004,Indonesia,"Other nitrogenous fertilizers, n.e.c.",34669.11
2005,Indonesia,"Other nitrogenous fertilizers, n.e.c.",13388.44
2006,Indonesia,"Other nitrogenous fertilizers, n.e.c.",15053.23
2007,Indonesia,"Other nitrogenous fertilizers, n.e.c.",19221.54
2008,Indonesia,"Other nitrogenous fertilizers, n.e.c.",23765.85
2009,Indonesia,"Other nitrogenous fertilizers, n.e.c.",13413.58
2010,Indonesia,"Other nitrogenous fertilizers, n.e.c.",24475.04
2011,Indonesia,"Other nitrogenous fertilizers, n.e.c.",25523.01
2012,Indonesia,"Other nitrogenous fertilizers, n.e.c.",50946.17
2013,Indonesia,"Other nitrogenous fertilizers, n.e.c.",32531.1
2014,Indonesia,"Other nitrogenous fertilizers, n.e.c.",45839.55
2015,Indonesia,"Other nitrogenous fertilizers, n.e.c.",30762.96
2016,Indonesia,"Other nitrogenous fertilizers, n.e.c.",28351.52
2017,Indonesia,"Other nitrogenous fertilizers, n.e.c.",53941.51
2002,Indonesia,Other NP compounds,70564.29
2003,Indonesia,Other NP compounds,65470.75
2004,Indonesia,Other NP compounds,80675.39
2005,Indonesia,Other NP compounds,60154.47
2006,Indonesia,Other NP compounds,54886.23
2007,Indonesia,Other NP compounds,59787.93
2008,Indonesia,Other NP compounds,43442.84
2009,Indonesia,Other NP compounds,68507.11
2010,Indonesia,Other NP compounds,54427.43
2011,Indonesia,Other NP compounds,46600.92
2012,Indonesia,Other NP compounds,51815.72
2013,Indonesia,Other NP compounds,35217.02
2014,Indonesia,Other NP compounds,31236.16
2015,Indonesia,Other NP compounds,55897.62
2016,Indonesia,Other NP compounds,65097.48
2017,Indonesia,Other NP compounds,69984.23
2002,Indonesia,"Other phosphatic fertilizers, n.e.c.",96900.59
2003,Indonesia,"Other phosphatic fertilizers, n.e.c.",40446.94
2004,Indonesia,"Other phosphatic fertilizers, n.e.c.",71417.09
2005,Indonesia,"Other phosphatic fertilizers, n.e.c.",288616.17
2006,Indonesia,"Other phosphatic fertilizers, n.e.c.",363134.38
2007,Indonesia,"Other phosphatic fertilizers, n.e.c.",432807.01
