Year,Area,Item,Value
2014,Malaysia,Potassium sulphate (sulphate of potash) (SOP),189.63
2015,Malaysia,Potassium sulphate (sulphate of potash) (SOP),142.8
2016,Malaysia,Potassium sulphate (sulphate of potash) (SOP),155.57
2017,Malaysia,Potassium sulphate (sulphate of potash) (SOP),68.56
2002,Malaysia,Sodium nitrate,3.87
2003,Malaysia,Sodium nitrate,10.22
2004,Malaysia,Sodium nitrate,7.87
2005,Malaysia,Sodium nitrate,5.76
2006,Malaysia,Sodium nitrate,4.33
2007,Malaysia,Sodium nitrate,9.42
2008,Malaysia,Sodium nitrate,7.57
2009,Malaysia,Sodium nitrate,26.86
2010,Malaysia,Sodium nitrate,51.63
2011,Malaysia,Sodium nitrate,70.36
2012,Malaysia,Sodium nitrate,44.82
2013,Malaysia,Sodium nitrate,97.93
2014,Malaysia,Sodium nitrate,142.56
2015,Malaysia,Sodium nitrate,1022.73
2016,Malaysia,Sodium nitrate,25.03
2017,Malaysia,Sodium nitrate,27.36
2002,Malaysia,Superphosphates above 35%,419.28
2003,Malaysia,Superphosphates above 35%,0.72
2004,Malaysia,Superphosphates above 35%,109.9
2005,Malaysia,Superphosphates above 35%,313.78
2006,Malaysia,Superphosphates above 35%,669.41
2007,Malaysia,Superphosphates above 35%,883.93
2008,Malaysia,Superphosphates above 35%,751.68
2009,Malaysia,Superphosphates above 35%,613.36
2010,Malaysia,Superphosphates above 35%,630.73
2011,Malaysia,Superphosphates above 35%,619.46
2012,Malaysia,Superphosphates above 35%,579.27
2013,Malaysia,Superphosphates above 35%,529.01
2014,Malaysia,Superphosphates above 35%,945.7
2015,Malaysia,Superphosphates above 35%,224.41
2016,Malaysia,Superphosphates above 35%,66.66
2017,Malaysia,Superphosphates above 35%,114.65
2002,Malaysia,Urea,115521.31
2003,Malaysia,Urea,146448.15
2004,Malaysia,Urea,129584.64
2005,Malaysia,Urea,190659.78
2006,Malaysia,Urea,209652.93
2007,Malaysia,Urea,249961.69
2008,Malaysia,Urea,427069.42
2009,Malaysia,Urea,301365.4
2010,Malaysia,Urea,274269.7
2011,Malaysia,Urea,399052.72
2012,Malaysia,Urea,330371.78
2013,Malaysia,Urea,397547.71
2014,Malaysia,Urea,325504.71
2015,Malaysia,Urea,303460.3
2016,Malaysia,Urea,218781.04
2017,Malaysia,Urea,403534.16
2002,Malaysia,Urea and ammonium nitrate solutions (UAN),15.34
2003,Malaysia,Urea and ammonium nitrate solutions (UAN),0.75
2004,Malaysia,Urea and ammonium nitrate solutions (UAN),2.25
2005,Malaysia,Urea and ammonium nitrate solutions (UAN),27.97
2006,Malaysia,Urea and ammonium nitrate solutions (UAN),577.98
2007,Malaysia,Urea and ammonium nitrate solutions (UAN),781.59
2010,Malaysia,Urea and ammonium nitrate solutions (UAN),15.31
2016,Malaysia,Urea and ammonium nitrate solutions (UAN),2.62
2005,Maldives,"Other nitrogenous fertilizers, n.e.c.",0.04
2014,Mongolia,Diammonium phosphate (DAP),73.55
2012,Mongolia,Fertilizers n.e.c.,0.12
2003,Mongolia,Phosphate rock,0.01
2007,Mongolia,Phosphate rock,0.0
2005,Myanmar,Fertilizers n.e.c.,0.69
2006,Myanmar,Fertilizers n.e.c.,2.39
2009,Myanmar,Fertilizers n.e.c.,0.02
2016,Myanmar,Fertilizers n.e.c.,0.63
2017,Myanmar,Fertilizers n.e.c.,300.03
2003,Myanmar,Monoammonium phosphate (MAP),19.23
2013,Myanmar,NPK fertilizers,713.0
2016,Myanmar,NPK fertilizers,167.48
2004,Myanmar,"Other nitrogenous fertilizers, n.e.c.",6.3
2009,Myanmar,"Other nitrogenous fertilizers, n.e.c.",0.17
2017,Myanmar,Urea,0.99
2010,Nepal,"Ammonia, anhydrous",0.29
2016,Nepal,"Other nitrogenous fertilizers, n.e.c.",26.02
2017,Nepal,"Other phosphatic fertilizers, n.e.c.",0.53
2003,Nepal,Phosphate rock,0.18
2011,Nepal,Phosphate rock,27.63
2009,Nepal,Urea,3.06
2007,Oman,"Ammonia, anhydrous",5.46
2011,Oman,"Ammonia, anhydrous",7.72
2012,Oman,"Ammonia, anhydrous",0.33
2013,Oman,"Ammonia, anhydrous",0.33
2015,Oman,"Ammonia, anhydrous",2706.14
2017,Oman,"Ammonia, anhydrous",33.1
2017,Oman,Ammonium nitrate (AN),2266.37
2017,Oman,Ammonium sulphate,8267.18
2002,Oman,Fertilizers n.e.c.,31.18
2005,Oman,Fertilizers n.e.c.,42.88
2006,Oman,Fertilizers n.e.c.,14.81
2007,Oman,Fertilizers n.e.c.,18.34
2008,Oman,Fertilizers n.e.c.,195.42
2009,Oman,Fertilizers n.e.c.,87.61
2010,Oman,Fertilizers n.e.c.,96.81
2011,Oman,Fertilizers n.e.c.,4.99
2013,Oman,Fertilizers n.e.c.,14.04
2014,Oman,Fertilizers n.e.c.,30.66
2015,Oman,Fertilizers n.e.c.,605.87
2016,Oman,Fertilizers n.e.c.,238.53
2017,Oman,Fertilizers n.e.c.,7.25
2015,Oman,Monoammonium phosphate (MAP),10.57
2009,Oman,NPK fertilizers,2.47
2014,Oman,NPK fertilizers,488.14
2016,Oman,NPK fertilizers,415.59
2017,Oman,NPK fertilizers,154.35
2002,Oman,"Other nitrogenous fertilizers, n.e.c.",70.82
2004,Oman,"Other nitrogenous fertilizers, n.e.c.",257.54
2007,Oman,"Other nitrogenous fertilizers, n.e.c.",0.95
2009,Oman,"Other nitrogenous fertilizers, n.e.c.",1410.15
2010,Oman,"Other nitrogenous fertilizers, n.e.c.",4.16
2012,Oman,"Other nitrogenous fertilizers, n.e.c.",57.66
2013,Oman,"Other nitrogenous fertilizers, n.e.c.",7549.61
2014,Oman,"Other nitrogenous fertilizers, n.e.c.",5861.26
2015,Oman,"Other nitrogenous fertilizers, n.e.c.",5406.25
2016,Oman,"Other nitrogenous fertilizers, n.e.c.",2485.64
2017,Oman,"Other nitrogenous fertilizers, n.e.c.",4172.18
2008,Oman,"Other phosphatic fertilizers, n.e.c.",3.33
2012,Oman,"Other phosphatic fertilizers, n.e.c.",78.18
2013,Oman,"Other phosphatic fertilizers, n.e.c.",109.82
2014,Oman,"Other phosphatic fertilizers, n.e.c.",23.13
2016,Oman,"Other phosphatic fertilizers, n.e.c.",86.92
2017,Oman,"Other potassic fertilizers, n.e.c.",32.54
2006,Oman,Phosphate rock,102.88
2014,Oman,Phosphate rock,30.69
2016,Oman,Phosphate rock,4.83
2017,Oman,Phosphate rock,0.86
2009,Oman,Potassium chloride (muriate of potash) (MOP),7.28
2011,Oman,Potassium chloride (muriate of potash) (MOP),422.66
2012,Oman,Potassium chloride (muriate of potash) (MOP),153.38
2013,Oman,Potassium chloride (muriate of potash) (MOP),5.72
2017,Oman,Potassium chloride (muriate of potash) (MOP),31.34
2008,Oman,Potassium nitrate,182.24
2010,Oman,Potassium nitrate,16.3
2013,Oman,Sodium nitrate,16.02
2009,Oman,Superphosphates above 35%,2.81
2002,Oman,Urea,3.62
2003,Oman,Urea,53.84
2004,Oman,Urea,59.82
2005,Oman,Urea,153625.99
2006,Oman,Urea,284672.91
2007,Oman,Urea,297911.75
2008,Oman,Urea,413003.58
2009,Oman,Urea,492650.21
2010,Oman,Urea,776580.38
2011,Oman,Urea,961513.98
2012,Oman,Urea,990510.36
2013,Oman,Urea,898290.77
2014,Oman,Urea,651654.67
2015,Oman,Urea,678151.97
2016,Oman,Urea,499847.08
2017,Oman,Urea,577932.16
2015,Oman,Urea and ammonium nitrate solutions (UAN),13.26
2016,Oman,Urea and ammonium nitrate solutions (UAN),55.46
2017,Oman,Urea and ammonium nitrate solutions (UAN),6.72
2003,Pakistan,Ammonium sulphate,4.04
2004,Pakistan,Ammonium sulphate,4.0
2009,Pakistan,Ammonium sulphate,1.43
2010,Pakistan,Ammonium sulphate,0.81
2016,Pakistan,Ammonium sulphate,0.98
2004,Pakistan,Diammonium phosphate (DAP),984.99
2005,Pakistan,Diammonium phosphate (DAP),1749.26
2006,Pakistan,Diammonium phosphate (DAP),331.86
2011,Pakistan,Diammonium phosphate (DAP),81.18
2017,Pakistan,Diammonium phosphate (DAP),1997.11
2003,Pakistan,Fertilizers n.e.c.,942.71
2004,Pakistan,Fertilizers n.e.c.,2878.82
2005,Pakistan,Fertilizers n.e.c.,1120.46
2006,Pakistan,Fertilizers n.e.c.,2.88
2011,Pakistan,Fertilizers n.e.c.,18.42
2003,Pakistan,Monoammonium phosphate (MAP),91.74
2004,Pakistan,Monoammonium phosphate (MAP),90.95
2006,Pakistan,Monoammonium phosphate (MAP),20.67
2005,Pakistan,NPK fertilizers,170.07
2006,Pakistan,NPK fertilizers,225.35
2003,Pakistan,"Other nitrogenous fertilizers, n.e.c.",9.2
2004,Pakistan,"Other nitrogenous fertilizers, n.e.c.",14.04
2005,Pakistan,"Other nitrogenous fertilizers, n.e.c.",90.12
2006,Pakistan,"Other nitrogenous fertilizers, n.e.c.",328.07
2007,Pakistan,"Other nitrogenous fertilizers, n.e.c.",118.28
2008,Pakistan,"Other nitrogenous fertilizers, n.e.c.",657.62
2009,Pakistan,"Other nitrogenous fertilizers, n.e.c.",315.43
2010,Pakistan,"Other nitrogenous fertilizers, n.e.c.",216.38
2011,Pakistan,"Other nitrogenous fertilizers, n.e.c.",28.25
2012,Pakistan,"Other nitrogenous fertilizers, n.e.c.",3.49
2014,Pakistan,"Other nitrogenous fertilizers, n.e.c.",3.49
2016,Pakistan,"Other nitrogenous fertilizers, n.e.c.",2.74
2017,Pakistan,"Other nitrogenous fertilizers, n.e.c.",34598.27
2003,Pakistan,Other NP compounds,2192.15
2004,Pakistan,Other NP compounds,2085.24
2005,Pakistan,Other NP compounds,2980.61
2006,Pakistan,Other NP compounds,687.42
2010,Pakistan,Other NP compounds,41.94
2003,Pakistan,"Other phosphatic fertilizers, n.e.c.",1369.77
2004,Pakistan,"Other phosphatic fertilizers, n.e.c.",3435.61
2005,Pakistan,"Other phosphatic fertilizers, n.e.c.",1502.88
2006,Pakistan,"Other phosphatic fertilizers, n.e.c.",43.71
2004,Pakistan,"Other potassic fertilizers, n.e.c.",11.95
2005,Pakistan,"Other potassic fertilizers, n.e.c.",185.67
2006,Pakistan,"Other potassic fertilizers, n.e.c.",1.2
2006,Pakistan,Phosphate rock,2.82
2007,Pakistan,Phosphate rock,3.46
2008,Pakistan,Phosphate rock,515.0
2009,Pakistan,Phosphate rock,217.17
2010,Pakistan,Phosphate rock,44.83
2011,Pakistan,Phosphate rock,2.79
2012,Pakistan,Phosphate rock,1290.37
2013,Pakistan,Phosphate rock,1576.35
2014,Pakistan,Phosphate rock,1302.3
2015,Pakistan,Phosphate rock,3279.12
2016,Pakistan,Phosphate rock,2556.82
2017,Pakistan,Phosphate rock,1301.79
2008,Pakistan,Potassium chloride (muriate of potash) (MOP),15.12
2009,Pakistan,Potassium chloride (muriate of potash) (MOP),489.17
2010,Pakistan,Potassium chloride (muriate of potash) (MOP),260.81
2011,Pakistan,Potassium chloride (muriate of potash) (MOP),22.62
2012,Pakistan,Potassium chloride (muriate of potash) (MOP),75.41
2008,Pakistan,Potassium nitrate,0.35
2008,Pakistan,Potassium sulphate (sulphate of potash) (SOP),31.55
2009,Pakistan,Potassium sulphate (sulphate of potash) (SOP),15.46
2012,Pakistan,Potassium sulphate (sulphate of potash) (SOP),18.98
2006,Pakistan,Sodium nitrate,0.3
2005,Pakistan,Urea,20.16
2017,Pakistan,Urea,17038.77
2009,Philippines,"Ammonia, anhydrous",1.35
2012,Philippines,"Ammonia, anhydrous",147.6
2002,Philippines,Ammonium nitrate (AN),9560.12
2003,Philippines,Ammonium nitrate (AN),7875.91
2004,Philippines,Ammonium nitrate (AN),7315.11
2005,Philippines,Ammonium nitrate (AN),6859.99
2006,Philippines,Ammonium nitrate (AN),7685.5
2007,Philippines,Ammonium nitrate (AN),8388.04
2008,Philippines,Ammonium nitrate (AN),9601.45
2009,Philippines,Ammonium nitrate (AN),9760.92
2010,Philippines,Ammonium nitrate (AN),8569.15
2011,Philippines,Ammonium nitrate (AN),16517.74
2013,Philippines,Ammonium nitrate (AN),756.56
2002,Philippines,Ammonium sulphate,4523.67
2003,Philippines,Ammonium sulphate,1884.55
2004,Philippines,Ammonium sulphate,1628.5
2005,Philippines,Ammonium sulphate,9464.59
2006,Philippines,Ammonium sulphate,397.25
2008,Philippines,Ammonium sulphate,3205.0
2009,Philippines,Ammonium sulphate,9385.87
2010,Philippines,Ammonium sulphate,10104.54
2011,Philippines,Ammonium sulphate,744.0
2012,Philippines,Ammonium sulphate,1485.0
2013,Philippines,Ammonium sulphate,4195.5
2002,Philippines,Diammonium phosphate (DAP),4293.06
2003,Philippines,Diammonium phosphate (DAP),2718.12
2006,Philippines,Diammonium phosphate (DAP),6384.69
2008,Philippines,Diammonium phosphate (DAP),2010.0
2009,Philippines,Diammonium phosphate (DAP),5238.0
2010,Philippines,Diammonium phosphate (DAP),7983.29
2011,Philippines,Diammonium phosphate (DAP),27486.02
2012,Philippines,Diammonium phosphate (DAP),19521.0
2013,Philippines,Diammonium phosphate (DAP),15514.0
2016,Philippines,Diammonium phosphate (DAP),1534.5
2017,Philippines,Diammonium phosphate (DAP),2280.0
2002,Philippines,Fertilizers n.e.c.,291.83
2003,Philippines,Fertilizers n.e.c.,342.7
2004,Philippines,Fertilizers n.e.c.,136.71
2005,Philippines,Fertilizers n.e.c.,90.64
2006,Philippines,Fertilizers n.e.c.,1544.27
2007,Philippines,Fertilizers n.e.c.,1514.77
2008,Philippines,Fertilizers n.e.c.,280.07
2009,Philippines,Fertilizers n.e.c.,89.4
2010,Philippines,Fertilizers n.e.c.,4.47
2011,Philippines,Fertilizers n.e.c.,55.65
2012,Philippines,Fertilizers n.e.c.,40.95
2013,Philippines,Fertilizers n.e.c.,232.73
2014,Philippines,Fertilizers n.e.c.,558.54
2015,Philippines,Fertilizers n.e.c.,13.32
2016,Philippines,Fertilizers n.e.c.,12.86
2017,Philippines,Fertilizers n.e.c.,15.57
2002,Philippines,Monoammonium phosphate (MAP),8023.63
2003,Philippines,Monoammonium phosphate (MAP),10806.18
2004,Philippines,Monoammonium phosphate (MAP),25718.03
2005,Philippines,Monoammonium phosphate (MAP),38051.59
2006,Philippines,Monoammonium phosphate (MAP),24937.13
2007,Philippines,Monoammonium phosphate (MAP),9778.99
2008,Philippines,Monoammonium phosphate (MAP),300.01
2009,Philippines,Monoammonium phosphate (MAP),6395.9
2010,Philippines,Monoammonium phosphate (MAP),13526.5
2017,Philippines,Monoammonium phosphate (MAP),0.05
2002,Philippines,NPK fertilizers,29073.63
2003,Philippines,NPK fertilizers,25178.94
2004,Philippines,NPK fertilizers,28091.05
2005,Philippines,NPK fertilizers,22088.85
2006,Philippines,NPK fertilizers,29378.53
2007,Philippines,NPK fertilizers,22344.67
2008,Philippines,NPK fertilizers,27086.79
2009,Philippines,NPK fertilizers,55829.45
2010,Philippines,NPK fertilizers,72868.6
2011,Philippines,NPK fertilizers,102798.5
2012,Philippines,NPK fertilizers,92302.28
2013,Philippines,NPK fertilizers,100520.0
2014,Philippines,NPK fertilizers,47200.0
2016,Philippines,NPK fertilizers,1050.0
2017,Philippines,NPK fertilizers,17025.93
2002,Philippines,"Other nitrogenous fertilizers, n.e.c.",60.18
2003,Philippines,"Other nitrogenous fertilizers, n.e.c.",0.1
2004,Philippines,"Other nitrogenous fertilizers, n.e.c.",268.16
2005,Philippines,"Other nitrogenous fertilizers, n.e.c.",4.46
2006,Philippines,"Other nitrogenous fertilizers, n.e.c.",863.24
2007,Philippines,"Other nitrogenous fertilizers, n.e.c.",2.56
2008,Philippines,"Other nitrogenous fertilizers, n.e.c.",6.8
2009,Philippines,"Other nitrogenous fertilizers, n.e.c.",5.46
2010,Philippines,"Other nitrogenous fertilizers, n.e.c.",0.07
2011,Philippines,"Other nitrogenous fertilizers, n.e.c.",10423.47
2012,Philippines,"Other nitrogenous fertilizers, n.e.c.",4.27
2013,Philippines,"Other nitrogenous fertilizers, n.e.c.",714.48
2014,Philippines,"Other nitrogenous fertilizers, n.e.c.",3.49
2015,Philippines,"Other nitrogenous fertilizers, n.e.c.",818.34
2016,Philippines,"Other nitrogenous fertilizers, n.e.c.",136.0
2017,Philippines,"Other nitrogenous fertilizers, n.e.c.",867.71
2004,Philippines,Other NP compounds,7.56
2006,Philippines,Other NP compounds,48.93
2007,Philippines,Other NP compounds,6990.6
2008,Philippines,Other NP compounds,17.5
2010,Philippines,Other NP compounds,1181.0
2011,Philippines,Other NP compounds,10209.81
2005,Philippines,"Other phosphatic fertilizers, n.e.c.",4.53
2006,Philippines,"Other phosphatic fertilizers, n.e.c.",1.38
2009,Philippines,"Other phosphatic fertilizers, n.e.c.",2.7
2010,Philippines,"Other phosphatic fertilizers, n.e.c.",27.18
2011,Philippines,"Other phosphatic fertilizers, n.e.c.",5.05
2012,Philippines,"Other phosphatic fertilizers, n.e.c.",12.43
2014,Philippines,"Other phosphatic fertilizers, n.e.c.",0.03
2003,Philippines,"Other potassic fertilizers, n.e.c.",22.5
2004,Philippines,"Other potassic fertilizers, n.e.c.",0.83
2005,Philippines,"Other potassic fertilizers, n.e.c.",2.38
2007,Philippines,"Other potassic fertilizers, n.e.c.",4.77
2009,Philippines,"Other potassic fertilizers, n.e.c.",13.5
2012,Philippines,"Other potassic fertilizers, n.e.c.",62.7
2015,Philippines,"Other potassic fertilizers, n.e.c.",0.3
2017,Philippines,"Other potassic fertilizers, n.e.c.",13.4
2009,Philippines,Phosphate rock,0.2
2014,Philippines,Phosphate rock,2.69
2015,Philippines,Phosphate rock,0.69
2003,Philippines,PK compounds,9.2
2005,Philippines,PK compounds,3887.21
2006,Philippines,PK compounds,3651.42
2007,Philippines,PK compounds,1706.8
2011,Philippines,PK compounds,2721.0
2012,Philippines,PK compounds,2580.0
2013,Philippines,PK compounds,7310.0
2004,Philippines,Potassium chloride (muriate of potash) (MOP),17.72
2006,Philippines,Potassium chloride (muriate of potash) (MOP),23.1
2007,Philippines,Potassium chloride (muriate of potash) (MOP),0.03
2009,Philippines,Potassium chloride (muriate of potash) (MOP),4236.3
2011,Philippines,Potassium chloride (muriate of potash) (MOP),29.86
2013,Philippines,Potassium chloride (muriate of potash) (MOP),0.5
2014,Philippines,Potassium chloride (muriate of potash) (MOP),37.86
2015,Philippines,Potassium chloride (muriate of potash) (MOP),150.44
2016,Philippines,Potassium chloride (muriate of potash) (MOP),200.07
2017,Philippines,Potassium chloride (muriate of potash) (MOP),309.36
2011,Philippines,Potassium nitrate,240.0
2016,Philippines,Potassium nitrate,14.73
2002,Philippines,Potassium sulphate (sulphate of potash) (SOP),839.68
2003,Philippines,Potassium sulphate (sulphate of potash) (SOP),635.27
2004,Philippines,Potassium sulphate (sulphate of potash) (SOP),908.98
2005,Philippines,Potassium sulphate (sulphate of potash) (SOP),1624.52
2006,Philippines,Potassium sulphate (sulphate of potash) (SOP),2297.4
2007,Philippines,Potassium sulphate (sulphate of potash) (SOP),2912.01
2008,Philippines,Potassium sulphate (sulphate of potash) (SOP),5893.86
2009,Philippines,Potassium sulphate (sulphate of potash) (SOP),5818.63
2010,Philippines,Potassium sulphate (sulphate of potash) (SOP),6055.2
2011,Philippines,Potassium sulphate (sulphate of potash) (SOP),5964.31
2012,Philippines,Potassium sulphate (sulphate of potash) (SOP),2784.74
2013,Philippines,Potassium sulphate (sulphate of potash) (SOP),2562.99
2014,Philippines,Potassium sulphate (sulphate of potash) (SOP),7471.8
2015,Philippines,Potassium sulphate (sulphate of potash) (SOP),11651.85
2016,Philippines,Potassium sulphate (sulphate of potash) (SOP),8420.84
2017,Philippines,Potassium sulphate (sulphate of potash) (SOP),7206.44
2014,Philippines,Sodium nitrate,62.67
2002,Philippines,Superphosphates above 35%,0.19
2005,Philippines,Superphosphates above 35%,10.05
2006,Philippines,Superphosphates above 35%,5.05
2008,Philippines,Superphosphates above 35%,5.02
2013,Philippines,Superphosphates above 35%,5.0
2003,Philippines,Urea,0.04
2004,Philippines,Urea,2884.33
2005,Philippines,Urea,10185.96
2006,Philippines,Urea,6292.21
2008,Philippines,Urea,7414.96
2011,Philippines,Urea,6.95
2017,Philippines,Urea,0.1
2003,Philippines,Urea and ammonium nitrate solutions (UAN),0.07
2002,Qatar,"Ammonia, anhydrous",37585.82
2003,Qatar,"Ammonia, anhydrous",86031.38
2004,Qatar,"Ammonia, anhydrous",85057.99
2005,Qatar,"Ammonia, anhydrous",117812.95
2006,Qatar,"Ammonia, anhydrous",109167.81
2007,Qatar,"Ammonia, anhydrous",99039.7
2008,Qatar,"Ammonia, anhydrous",197933.94
2009,Qatar,"Ammonia, anhydrous",110557.07
2010,Qatar,"Ammonia, anhydrous",131665.35
2011,Qatar,"Ammonia, anhydrous",307576.98
2012,Qatar,"Ammonia, anhydrous",371735.75
2013,Qatar,"Ammonia, anhydrous",341027.94
2014,Qatar,"Ammonia, anhydrous",323628.34
2015,Qatar,"Ammonia, anhydrous",265877.22
2016,Qatar,"Ammonia, anhydrous",155769.81
2017,Qatar,"Ammonia, anhydrous",143936.62
2017,Qatar,Ammonium nitrate (AN),1.08
2008,Qatar,Ammonium sulphate,17.85
2011,Qatar,Ammonium sulphate,7881.61
2013,Qatar,Ammonium sulphate,156.11
2014,Qatar,Ammonium sulphate,56.14
2015,Qatar,Ammonium sulphate,0.01
2016,Qatar,Ammonium sulphate,414.46
2017,Qatar,Ammonium sulphate,280.1
2013,Qatar,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,747.2
2004,Qatar,Diammonium phosphate (DAP),14.97
2005,Qatar,Diammonium phosphate (DAP),13.14
2011,Qatar,Diammonium phosphate (DAP),15671.02
2002,Qatar,Fertilizers n.e.c.,207.68
2003,Qatar,Fertilizers n.e.c.,109.92
2004,Qatar,Fertilizers n.e.c.,116.24
2005,Qatar,Fertilizers n.e.c.,6269.36
2007,Qatar,Fertilizers n.e.c.,96.14
2008,Qatar,Fertilizers n.e.c.,11.09
2011,Qatar,Fertilizers n.e.c.,0.09
2012,Qatar,Fertilizers n.e.c.,20619.21
2013,Qatar,Fertilizers n.e.c.,27.15
2015,Qatar,Fertilizers n.e.c.,26.45
2016,Qatar,Fertilizers n.e.c.,1045.54
2017,Qatar,Fertilizers n.e.c.,177.89
2016,Qatar,Monoammonium phosphate (MAP),0.01
2017,Qatar,Monoammonium phosphate (MAP),0.01
2002,Qatar,NPK fertilizers,2028.73
2003,Qatar,NPK fertilizers,0.92
2005,Qatar,NPK fertilizers,986.12
2008,Qatar,NPK fertilizers,637.45
2011,Qatar,NPK fertilizers,1.14
2012,Qatar,NPK fertilizers,898.89
2013,Qatar,NPK fertilizers,3126.59
2016,Qatar,NPK fertilizers,647.99
2017,Qatar,NPK fertilizers,913.89
2002,Qatar,"Other nitrogenous fertilizers, n.e.c.",10716.07
2003,Qatar,"Other nitrogenous fertilizers, n.e.c.",0.06
2006,Qatar,"Other nitrogenous fertilizers, n.e.c.",203.29
2007,Qatar,"Other nitrogenous fertilizers, n.e.c.",4378.68
2008,Qatar,"Other nitrogenous fertilizers, n.e.c.",564.88
2010,Qatar,"Other nitrogenous fertilizers, n.e.c.",623.22
2012,Qatar,"Other nitrogenous fertilizers, n.e.c.",23.5
2013,Qatar,"Other nitrogenous fertilizers, n.e.c.",89.71
2014,Qatar,"Other nitrogenous fertilizers, n.e.c.",30.38
2015,Qatar,"Other nitrogenous fertilizers, n.e.c.",1.85
2016,Qatar,"Other nitrogenous fertilizers, n.e.c.",0.01
2017,Qatar,"Other nitrogenous fertilizers, n.e.c.",1097.79
2002,Qatar,Other NP compounds,1137.52
2012,Qatar,Other NP compounds,3.38
2016,Qatar,Other NP compounds,0.08
2017,Qatar,Other NP compounds,0.02
2003,Qatar,"Other phosphatic fertilizers, n.e.c.",22.03
2009,Qatar,"Other phosphatic fertilizers, n.e.c.",15.04
2013,Qatar,"Other phosphatic fertilizers, n.e.c.",1.3
2007,Qatar,"Other potassic fertilizers, n.e.c.",62.87
2011,Qatar,Phosphate rock,10423.93
2012,Qatar,Phosphate rock,1340.12
2016,Qatar,Phosphate rock,0.1
2017,Qatar,Phosphate rock,0.07
2016,Qatar,PK compounds,29.61
2007,Qatar,Potassium chloride (muriate of potash) (MOP),196.57
2015,Qatar,Potassium chloride (muriate of potash) (MOP),0.01
2016,Qatar,Potassium chloride (muriate of potash) (MOP),972.97
2017,Qatar,Potassium chloride (muriate of potash) (MOP),0.01
2002,Qatar,Potassium nitrate,0.08
2006,Qatar,Potassium nitrate,0.24
2010,Qatar,Potassium nitrate,0.1
2015,Qatar,Potassium nitrate,0.02
2016,Qatar,Potassium nitrate,0.06
2017,Qatar,Potassium nitrate,0.07
2007,Qatar,Potassium sulphate (sulphate of potash) (SOP),90.45
2016,Qatar,Sodium nitrate,0.01
2017,Qatar,Sodium nitrate,0.0
2011,Qatar,Superphosphates above 35%,10.67
2016,Qatar,Superphosphates above 35%,0.01
2002,Qatar,Urea,175813.97
2003,Qatar,Urea,269642.18
2004,Qatar,Urea,413112.28
2005,Qatar,Urea,717714.4
2006,Qatar,Urea,677122.86
2007,Qatar,Urea,776966.4
2008,Qatar,Urea,1457048.25
2009,Qatar,Urea,744661.8
2010,Qatar,Urea,882345.4
2011,Qatar,Urea,1319521.45
2012,Qatar,Urea,1569076.23
2013,Qatar,Urea,1863426.39
2014,Qatar,Urea,1510498.43
2015,Qatar,Urea,1562385.65
2016,Qatar,Urea,1111590.39
2017,Qatar,Urea,1109621.48
2011,Qatar,Urea and ammonium nitrate solutions (UAN),98.45
2012,Qatar,Urea and ammonium nitrate solutions (UAN),484.8
2013,Qatar,Urea and ammonium nitrate solutions (UAN),968.5
2014,Qatar,Urea and ammonium nitrate solutions (UAN),448.36
2015,Qatar,Urea and ammonium nitrate solutions (UAN),66.41
2017,Qatar,Urea and ammonium nitrate solutions (UAN),40.94
2002,Republic of Korea,"Ammonia, anhydrous",0.22
2003,Republic of Korea,"Ammonia, anhydrous",68.66
2004,Republic of Korea,"Ammonia, anhydrous",5192.99
2005,Republic of Korea,"Ammonia, anhydrous",12642.17
2006,Republic of Korea,"Ammonia, anhydrous",13770.45
2007,Republic of Korea,"Ammonia, anhydrous",13347.29
2008,Republic of Korea,"Ammonia, anhydrous",16944.47
2009,Republic of Korea,"Ammonia, anhydrous",11170.85
2010,Republic of Korea,"Ammonia, anhydrous",25530.59
2011,Republic of Korea,"Ammonia, anhydrous",38601.62
2012,Republic of Korea,"Ammonia, anhydrous",44749.45
2013,Republic of Korea,"Ammonia, anhydrous",37938.41
2014,Republic of Korea,"Ammonia, anhydrous",28006.28
2015,Republic of Korea,"Ammonia, anhydrous",9935.73
2016,Republic of Korea,"Ammonia, anhydrous",7262.41
2017,Republic of Korea,"Ammonia, anhydrous",11067.75
2002,Republic of Korea,Ammonium nitrate (AN),606.79
2003,Republic of Korea,Ammonium nitrate (AN),649.16
2004,Republic of Korea,Ammonium nitrate (AN),656.63
2005,Republic of Korea,Ammonium nitrate (AN),1075.44
2006,Republic of Korea,Ammonium nitrate (AN),482.21
2007,Republic of Korea,Ammonium nitrate (AN),830.45
2008,Republic of Korea,Ammonium nitrate (AN),3575.39
2009,Republic of Korea,Ammonium nitrate (AN),4206.85
2010,Republic of Korea,Ammonium nitrate (AN),7542.61
2011,Republic of Korea,Ammonium nitrate (AN),8526.25
2012,Republic of Korea,Ammonium nitrate (AN),21931.83
2013,Republic of Korea,Ammonium nitrate (AN),21122.9
2014,Republic of Korea,Ammonium nitrate (AN),27107.55
2015,Republic of Korea,Ammonium nitrate (AN),33610.51
2016,Republic of Korea,Ammonium nitrate (AN),33025.67
2017,Republic of Korea,Ammonium nitrate (AN),37142.97
2002,Republic of Korea,Ammonium sulphate,23860.07
2003,Republic of Korea,Ammonium sulphate,26712.57
