Year,Area,Item,Value
2012,Maldives,"Ammonia, anhydrous",30.5
2013,Maldives,"Ammonia, anhydrous",32.22
2014,Maldives,"Ammonia, anhydrous",35.18
2015,Maldives,"Ammonia, anhydrous",25.11
2016,Maldives,"Ammonia, anhydrous",47.76
2017,Maldives,"Ammonia, anhydrous",80.83
2007,Maldives,Ammonium nitrate (AN),0.03
2008,Maldives,Ammonium nitrate (AN),0.04
2011,Maldives,Ammonium nitrate (AN),0.04
2014,Maldives,Ammonium nitrate (AN),0.07
2016,Maldives,Ammonium nitrate (AN),2.18
2002,Maldives,Ammonium sulphate,2.47
2003,Maldives,Ammonium sulphate,3.09
2004,Maldives,Ammonium sulphate,8.49
2005,Maldives,Ammonium sulphate,8.67
2006,Maldives,Ammonium sulphate,2.53
2007,Maldives,Ammonium sulphate,5.74
2008,Maldives,Ammonium sulphate,8.88
2009,Maldives,Ammonium sulphate,3.47
2010,Maldives,Ammonium sulphate,1.8
2011,Maldives,Ammonium sulphate,12.49
2012,Maldives,Ammonium sulphate,6.01
2013,Maldives,Ammonium sulphate,2.85
2014,Maldives,Ammonium sulphate,3.18
2015,Maldives,Ammonium sulphate,5.96
2016,Maldives,Ammonium sulphate,5.2
2017,Maldives,Ammonium sulphate,2.6
2014,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.04
2015,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.31
2016,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,7.2
2017,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.99
2002,Maldives,Diammonium phosphate (DAP),0.02
2003,Maldives,Diammonium phosphate (DAP),0.12
2004,Maldives,Diammonium phosphate (DAP),0.46
2005,Maldives,Diammonium phosphate (DAP),0.38
2006,Maldives,Diammonium phosphate (DAP),0.1
2007,Maldives,Diammonium phosphate (DAP),0.49
2009,Maldives,Diammonium phosphate (DAP),0.19
2012,Maldives,Diammonium phosphate (DAP),0.05
2014,Maldives,Diammonium phosphate (DAP),0.27
2016,Maldives,Diammonium phosphate (DAP),0.3
2002,Maldives,Fertilizers n.e.c.,7.68
2003,Maldives,Fertilizers n.e.c.,24.72
2004,Maldives,Fertilizers n.e.c.,16.84
2005,Maldives,Fertilizers n.e.c.,7.1
2006,Maldives,Fertilizers n.e.c.,14.17
2007,Maldives,Fertilizers n.e.c.,1.38
2008,Maldives,Fertilizers n.e.c.,10.68
2009,Maldives,Fertilizers n.e.c.,9.03
2010,Maldives,Fertilizers n.e.c.,21.44
2011,Maldives,Fertilizers n.e.c.,16.85
2012,Maldives,Fertilizers n.e.c.,6.8
2013,Maldives,Fertilizers n.e.c.,1.51
2014,Maldives,Fertilizers n.e.c.,7.26
2015,Maldives,Fertilizers n.e.c.,47.66
2016,Maldives,Fertilizers n.e.c.,19.65
2017,Maldives,Fertilizers n.e.c.,86.09
2002,Maldives,Monoammonium phosphate (MAP),0.19
2003,Maldives,Monoammonium phosphate (MAP),0.41
2004,Maldives,Monoammonium phosphate (MAP),0.08
2010,Maldives,Monoammonium phosphate (MAP),1.02
2015,Maldives,Monoammonium phosphate (MAP),2.16
2002,Maldives,NPK fertilizers,1.51
2003,Maldives,NPK fertilizers,10.18
2004,Maldives,NPK fertilizers,8.4
2005,Maldives,NPK fertilizers,77.9
2006,Maldives,NPK fertilizers,15.42
2007,Maldives,NPK fertilizers,9.67
2010,Maldives,NPK fertilizers,0.23
2011,Maldives,NPK fertilizers,16.43
2013,Maldives,NPK fertilizers,11.73
2014,Maldives,NPK fertilizers,9.47
2015,Maldives,NPK fertilizers,5.12
2016,Maldives,NPK fertilizers,37.49
2017,Maldives,NPK fertilizers,42.69
2002,Maldives,"Other nitrogenous fertilizers, n.e.c.",109.84
2003,Maldives,"Other nitrogenous fertilizers, n.e.c.",125.44
2004,Maldives,"Other nitrogenous fertilizers, n.e.c.",145.48
2005,Maldives,"Other nitrogenous fertilizers, n.e.c.",122.93
2006,Maldives,"Other nitrogenous fertilizers, n.e.c.",173.95
2007,Maldives,"Other nitrogenous fertilizers, n.e.c.",303.71
2008,Maldives,"Other nitrogenous fertilizers, n.e.c.",321.88
2009,Maldives,"Other nitrogenous fertilizers, n.e.c.",293.9
2010,Maldives,"Other nitrogenous fertilizers, n.e.c.",285.26
2011,Maldives,"Other nitrogenous fertilizers, n.e.c.",395.52
2012,Maldives,"Other nitrogenous fertilizers, n.e.c.",507.83
2013,Maldives,"Other nitrogenous fertilizers, n.e.c.",482.27
2014,Maldives,"Other nitrogenous fertilizers, n.e.c.",446.56
2015,Maldives,"Other nitrogenous fertilizers, n.e.c.",493.7
2016,Maldives,"Other nitrogenous fertilizers, n.e.c.",629.71
2017,Maldives,"Other nitrogenous fertilizers, n.e.c.",490.08
2002,Maldives,Other NP compounds,4.56
2003,Maldives,Other NP compounds,0.8
2004,Maldives,Other NP compounds,1.43
2005,Maldives,Other NP compounds,0.98
2006,Maldives,Other NP compounds,0.36
2008,Maldives,Other NP compounds,0.33
2011,Maldives,Other NP compounds,0.63
2014,Maldives,Other NP compounds,0.51
2015,Maldives,Other NP compounds,1.1
2016,Maldives,Other NP compounds,9.34
2017,Maldives,Other NP compounds,52.26
2002,Maldives,"Other phosphatic fertilizers, n.e.c.",5.8
2003,Maldives,"Other phosphatic fertilizers, n.e.c.",3.34
2004,Maldives,"Other phosphatic fertilizers, n.e.c.",1.77
2005,Maldives,"Other phosphatic fertilizers, n.e.c.",0.62
2006,Maldives,"Other phosphatic fertilizers, n.e.c.",0.36
2008,Maldives,"Other phosphatic fertilizers, n.e.c.",0.29
2011,Maldives,"Other phosphatic fertilizers, n.e.c.",5.82
2012,Maldives,"Other phosphatic fertilizers, n.e.c.",0.43
2013,Maldives,"Other phosphatic fertilizers, n.e.c.",1.22
2014,Maldives,"Other phosphatic fertilizers, n.e.c.",15.34
2015,Maldives,"Other phosphatic fertilizers, n.e.c.",1.41
2016,Maldives,"Other phosphatic fertilizers, n.e.c.",1.4
2017,Maldives,"Other phosphatic fertilizers, n.e.c.",3.21
2007,Maldives,"Other potassic fertilizers, n.e.c.",0.14
2014,Maldives,"Other potassic fertilizers, n.e.c.",1.49
2015,Maldives,"Other potassic fertilizers, n.e.c.",0.12
2016,Maldives,"Other potassic fertilizers, n.e.c.",4.85
2002,Maldives,PK compounds,0.86
2003,Maldives,PK compounds,1.16
2004,Maldives,PK compounds,0.06
2005,Maldives,PK compounds,0.63
2007,Maldives,PK compounds,0.04
2011,Maldives,PK compounds,0.24
2013,Maldives,PK compounds,0.02
2015,Maldives,PK compounds,4.72
2016,Maldives,PK compounds,3.4
2017,Maldives,PK compounds,17.56
2002,Maldives,Potassium chloride (muriate of potash) (MOP),0.21
2005,Maldives,Potassium chloride (muriate of potash) (MOP),0.02
2008,Maldives,Potassium chloride (muriate of potash) (MOP),1.85
2010,Maldives,Potassium chloride (muriate of potash) (MOP),0.09
2011,Maldives,Potassium chloride (muriate of potash) (MOP),0.1
2012,Maldives,Potassium chloride (muriate of potash) (MOP),0.1
2013,Maldives,Potassium chloride (muriate of potash) (MOP),0.6
2014,Maldives,Potassium chloride (muriate of potash) (MOP),0.26
2015,Maldives,Potassium chloride (muriate of potash) (MOP),1.08
2016,Maldives,Potassium chloride (muriate of potash) (MOP),1.34
2017,Maldives,Potassium chloride (muriate of potash) (MOP),1.08
2002,Maldives,Potassium nitrate,0.31
2003,Maldives,Potassium nitrate,0.16
2004,Maldives,Potassium nitrate,0.25
2005,Maldives,Potassium nitrate,0.09
2006,Maldives,Potassium nitrate,0.24
2007,Maldives,Potassium nitrate,0.07
2008,Maldives,Potassium nitrate,0.18
2010,Maldives,Potassium nitrate,0.23
2011,Maldives,Potassium nitrate,0.06
2012,Maldives,Potassium nitrate,0.1
2013,Maldives,Potassium nitrate,0.05
2014,Maldives,Potassium nitrate,0.01
2015,Maldives,Potassium nitrate,13.3
2016,Maldives,Potassium nitrate,5.16
2017,Maldives,Potassium nitrate,2.53
2002,Maldives,Potassium sulphate (sulphate of potash) (SOP),4.41
2003,Maldives,Potassium sulphate (sulphate of potash) (SOP),3.04
2004,Maldives,Potassium sulphate (sulphate of potash) (SOP),3.23
2005,Maldives,Potassium sulphate (sulphate of potash) (SOP),9.7
2006,Maldives,Potassium sulphate (sulphate of potash) (SOP),3.28
2007,Maldives,Potassium sulphate (sulphate of potash) (SOP),3.51
2008,Maldives,Potassium sulphate (sulphate of potash) (SOP),14.59
2009,Maldives,Potassium sulphate (sulphate of potash) (SOP),5.39
2010,Maldives,Potassium sulphate (sulphate of potash) (SOP),3.34
2011,Maldives,Potassium sulphate (sulphate of potash) (SOP),3.45
2012,Maldives,Potassium sulphate (sulphate of potash) (SOP),5.84
2013,Maldives,Potassium sulphate (sulphate of potash) (SOP),0.3
2014,Maldives,Potassium sulphate (sulphate of potash) (SOP),4.73
2015,Maldives,Potassium sulphate (sulphate of potash) (SOP),3.65
2016,Maldives,Potassium sulphate (sulphate of potash) (SOP),2.47
2017,Maldives,Potassium sulphate (sulphate of potash) (SOP),3.34
2002,Maldives,Sodium nitrate,0.01
2004,Maldives,Sodium nitrate,0.01
2006,Maldives,Sodium nitrate,14.71
2011,Maldives,Sodium nitrate,0.63
2012,Maldives,Sodium nitrate,0.09
2013,Maldives,Sodium nitrate,0.01
2016,Maldives,Sodium nitrate,0.08
2017,Maldives,Sodium nitrate,0.04
2002,Maldives,Superphosphates above 35%,2.9
2003,Maldives,Superphosphates above 35%,2.05
2004,Maldives,Superphosphates above 35%,3.6
2005,Maldives,Superphosphates above 35%,4.67
2006,Maldives,Superphosphates above 35%,3.51
2007,Maldives,Superphosphates above 35%,4.71
2008,Maldives,Superphosphates above 35%,3.25
2009,Maldives,Superphosphates above 35%,4.99
2010,Maldives,Superphosphates above 35%,3.03
2011,Maldives,Superphosphates above 35%,3.54
2012,Maldives,Superphosphates above 35%,4.44
2013,Maldives,Superphosphates above 35%,0.48
2014,Maldives,Superphosphates above 35%,2.54
2015,Maldives,Superphosphates above 35%,0.01
2016,Maldives,Superphosphates above 35%,2.08
2017,Maldives,Superphosphates above 35%,0.53
2002,Maldives,Urea,1.0
2003,Maldives,Urea,2.93
2004,Maldives,Urea,3.97
2005,Maldives,Urea,1.96
2006,Maldives,Urea,1.82
2007,Maldives,Urea,5.15
2008,Maldives,Urea,10.79
2009,Maldives,Urea,16.55
2010,Maldives,Urea,8.32
2011,Maldives,Urea,14.48
2012,Maldives,Urea,16.61
2013,Maldives,Urea,1.01
2014,Maldives,Urea,9.08
2015,Maldives,Urea,56.1
2016,Maldives,Urea,9.37
2017,Maldives,Urea,1.85
2002,Mongolia,"Ammonia, anhydrous",17.9
2003,Mongolia,"Ammonia, anhydrous",20.2
2004,Mongolia,"Ammonia, anhydrous",1.38
2005,Mongolia,"Ammonia, anhydrous",1.27
2006,Mongolia,"Ammonia, anhydrous",6.1
2007,Mongolia,"Ammonia, anhydrous",15.64
2010,Mongolia,"Ammonia, anhydrous",26.1
2011,Mongolia,"Ammonia, anhydrous",25.47
2012,Mongolia,"Ammonia, anhydrous",12.65
2013,Mongolia,"Ammonia, anhydrous",13.06
2014,Mongolia,"Ammonia, anhydrous",15.45
2017,Mongolia,"Ammonia, anhydrous",12.87
2002,Mongolia,Ammonium nitrate (AN),1049.21
2003,Mongolia,Ammonium nitrate (AN),1042.02
2004,Mongolia,Ammonium nitrate (AN),1784.6
2005,Mongolia,Ammonium nitrate (AN),1375.27
2006,Mongolia,Ammonium nitrate (AN),2450.65
2007,Mongolia,Ammonium nitrate (AN),2337.25
2008,Mongolia,Ammonium nitrate (AN),6189.96
2009,Mongolia,Ammonium nitrate (AN),6275.44
2010,Mongolia,Ammonium nitrate (AN),6944.49
2011,Mongolia,Ammonium nitrate (AN),12778.09
2012,Mongolia,Ammonium nitrate (AN),17109.03
2013,Mongolia,Ammonium nitrate (AN),28818.58
2014,Mongolia,Ammonium nitrate (AN),19988.03
2015,Mongolia,Ammonium nitrate (AN),18204.5
2016,Mongolia,Ammonium nitrate (AN),17295.5
2017,Mongolia,Ammonium nitrate (AN),28113.93
2002,Mongolia,Ammonium sulphate,10.91
2003,Mongolia,Ammonium sulphate,7.14
2004,Mongolia,Ammonium sulphate,0.84
2005,Mongolia,Ammonium sulphate,0.36
2006,Mongolia,Ammonium sulphate,4.81
2007,Mongolia,Ammonium sulphate,9.78
2008,Mongolia,Ammonium sulphate,0.23
2010,Mongolia,Ammonium sulphate,24.71
2011,Mongolia,Ammonium sulphate,13.84
2012,Mongolia,Ammonium sulphate,190.68
2013,Mongolia,Ammonium sulphate,9.51
2014,Mongolia,Ammonium sulphate,13.1
2015,Mongolia,Ammonium sulphate,6.04
2016,Mongolia,Ammonium sulphate,34.72
2017,Mongolia,Ammonium sulphate,12.88
2002,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,33.6
2003,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,225.01
2004,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,888.41
2005,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1295.99
2006,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1514.77
2007,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1171.98
2008,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2085.67
2009,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1710.32
2010,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2904.16
2011,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3207.76
2012,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2913.57
2017,Mongolia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.72
2003,Mongolia,Diammonium phosphate (DAP),0.06
2011,Mongolia,Diammonium phosphate (DAP),20.0
2013,Mongolia,Diammonium phosphate (DAP),0.01
2014,Mongolia,Diammonium phosphate (DAP),10.92
2015,Mongolia,Diammonium phosphate (DAP),84.6
2016,Mongolia,Diammonium phosphate (DAP),70.1
2017,Mongolia,Diammonium phosphate (DAP),0.69
2003,Mongolia,Fertilizers n.e.c.,0.21
2004,Mongolia,Fertilizers n.e.c.,2.28
2005,Mongolia,Fertilizers n.e.c.,2.08
2006,Mongolia,Fertilizers n.e.c.,5.95
2007,Mongolia,Fertilizers n.e.c.,4.61
2008,Mongolia,Fertilizers n.e.c.,16.23
2009,Mongolia,Fertilizers n.e.c.,11.19
2010,Mongolia,Fertilizers n.e.c.,6.79
2011,Mongolia,Fertilizers n.e.c.,0.12
2012,Mongolia,Fertilizers n.e.c.,4.95
2013,Mongolia,Fertilizers n.e.c.,30.25
2014,Mongolia,Fertilizers n.e.c.,265.76
2015,Mongolia,Fertilizers n.e.c.,149.23
2016,Mongolia,Fertilizers n.e.c.,72.14
2017,Mongolia,Fertilizers n.e.c.,278.5
2010,Mongolia,Monoammonium phosphate (MAP),2.4
2013,Mongolia,Monoammonium phosphate (MAP),0.02
2014,Mongolia,Monoammonium phosphate (MAP),112.41
2015,Mongolia,Monoammonium phosphate (MAP),557.58
2016,Mongolia,Monoammonium phosphate (MAP),220.75
2017,Mongolia,Monoammonium phosphate (MAP),137.89
2003,Mongolia,NPK fertilizers,0.7
2004,Mongolia,NPK fertilizers,13.8
2005,Mongolia,NPK fertilizers,47.73
2006,Mongolia,NPK fertilizers,6.76
2007,Mongolia,NPK fertilizers,70.83
2009,Mongolia,NPK fertilizers,30.4
2010,Mongolia,NPK fertilizers,95.48
2011,Mongolia,NPK fertilizers,64.98
2013,Mongolia,NPK fertilizers,98.88
2014,Mongolia,NPK fertilizers,1.27
2015,Mongolia,NPK fertilizers,1103.42
2016,Mongolia,NPK fertilizers,2980.4
2017,Mongolia,NPK fertilizers,977.65
2002,Mongolia,"Other nitrogenous fertilizers, n.e.c.",24.32
2003,Mongolia,"Other nitrogenous fertilizers, n.e.c.",49.11
2004,Mongolia,"Other nitrogenous fertilizers, n.e.c.",32.61
2005,Mongolia,"Other nitrogenous fertilizers, n.e.c.",39.4
2006,Mongolia,"Other nitrogenous fertilizers, n.e.c.",61.01
2007,Mongolia,"Other nitrogenous fertilizers, n.e.c.",326.86
2008,Mongolia,"Other nitrogenous fertilizers, n.e.c.",43.92
2009,Mongolia,"Other nitrogenous fertilizers, n.e.c.",12.89
2010,Mongolia,"Other nitrogenous fertilizers, n.e.c.",97.76
2011,Mongolia,"Other nitrogenous fertilizers, n.e.c.",317.15
2012,Mongolia,"Other nitrogenous fertilizers, n.e.c.",183.18
2013,Mongolia,"Other nitrogenous fertilizers, n.e.c.",192.79
2014,Mongolia,"Other nitrogenous fertilizers, n.e.c.",149.17
2015,Mongolia,"Other nitrogenous fertilizers, n.e.c.",137.26
2016,Mongolia,"Other nitrogenous fertilizers, n.e.c.",270.05
2017,Mongolia,"Other nitrogenous fertilizers, n.e.c.",296.55
2004,Mongolia,Other NP compounds,0.41
2005,Mongolia,Other NP compounds,0.21
2006,Mongolia,Other NP compounds,0.24
2007,Mongolia,Other NP compounds,1.18
2008,Mongolia,Other NP compounds,36.91
2009,Mongolia,Other NP compounds,4.05
2010,Mongolia,Other NP compounds,7.26
2015,Mongolia,Other NP compounds,684.62
2016,Mongolia,Other NP compounds,146.51
2017,Mongolia,Other NP compounds,86.1
2006,Mongolia,"Other phosphatic fertilizers, n.e.c.",1.16
2008,Mongolia,"Other phosphatic fertilizers, n.e.c.",0.96
2011,Mongolia,"Other phosphatic fertilizers, n.e.c.",0.02
2015,Mongolia,"Other phosphatic fertilizers, n.e.c.",0.46
2016,Mongolia,"Other phosphatic fertilizers, n.e.c.",177.91
2003,Mongolia,"Other potassic fertilizers, n.e.c.",11.71
2006,Mongolia,"Other potassic fertilizers, n.e.c.",1.16
2007,Mongolia,"Other potassic fertilizers, n.e.c.",0.07
2013,Mongolia,"Other potassic fertilizers, n.e.c.",0.08
2016,Mongolia,"Other potassic fertilizers, n.e.c.",0.92
2017,Mongolia,"Other potassic fertilizers, n.e.c.",1.49
2002,Mongolia,Phosphate rock,0.07
2003,Mongolia,Phosphate rock,4.98
2006,Mongolia,Phosphate rock,2.01
2007,Mongolia,Phosphate rock,47.64
2014,Mongolia,Phosphate rock,0.02
2002,Mongolia,PK compounds,1.37
2015,Mongolia,PK compounds,0.19
2016,Mongolia,PK compounds,7.9
2002,Mongolia,Potassium chloride (muriate of potash) (MOP),4.31
2003,Mongolia,Potassium chloride (muriate of potash) (MOP),3.03
2005,Mongolia,Potassium chloride (muriate of potash) (MOP),0.53
2006,Mongolia,Potassium chloride (muriate of potash) (MOP),0.01
2007,Mongolia,Potassium chloride (muriate of potash) (MOP),150.8
2008,Mongolia,Potassium chloride (muriate of potash) (MOP),3.48
2011,Mongolia,Potassium chloride (muriate of potash) (MOP),9.66
2012,Mongolia,Potassium chloride (muriate of potash) (MOP),13.22
2013,Mongolia,Potassium chloride (muriate of potash) (MOP),6.24
2014,Mongolia,Potassium chloride (muriate of potash) (MOP),5.7
2015,Mongolia,Potassium chloride (muriate of potash) (MOP),100.82
2016,Mongolia,Potassium chloride (muriate of potash) (MOP),123.35
2017,Mongolia,Potassium chloride (muriate of potash) (MOP),17.11
2004,Mongolia,Potassium nitrate,0.9
2005,Mongolia,Potassium nitrate,0.08
2007,Mongolia,Potassium nitrate,0.25
2009,Mongolia,Potassium nitrate,62.74
2010,Mongolia,Potassium nitrate,0.03
2013,Mongolia,Potassium nitrate,0.25
2014,Mongolia,Potassium nitrate,0.4
2015,Mongolia,Potassium nitrate,0.66
2016,Mongolia,Potassium nitrate,0.52
2017,Mongolia,Potassium nitrate,4.47
2003,Mongolia,Potassium sulphate (sulphate of potash) (SOP),0.08
2005,Mongolia,Potassium sulphate (sulphate of potash) (SOP),0.03
2013,Mongolia,Potassium sulphate (sulphate of potash) (SOP),0.15
2014,Mongolia,Potassium sulphate (sulphate of potash) (SOP),0.06
2015,Mongolia,Potassium sulphate (sulphate of potash) (SOP),40.98
2002,Mongolia,Sodium nitrate,189.82
2003,Mongolia,Sodium nitrate,154.72
2004,Mongolia,Sodium nitrate,191.95
2005,Mongolia,Sodium nitrate,88.01
2006,Mongolia,Sodium nitrate,239.88
2007,Mongolia,Sodium nitrate,352.57
2008,Mongolia,Sodium nitrate,224.3
2009,Mongolia,Sodium nitrate,329.7
2010,Mongolia,Sodium nitrate,757.35
2011,Mongolia,Sodium nitrate,1050.87
2012,Mongolia,Sodium nitrate,1207.09
2013,Mongolia,Sodium nitrate,752.26
2014,Mongolia,Sodium nitrate,976.32
2015,Mongolia,Sodium nitrate,1068.09
2016,Mongolia,Sodium nitrate,857.17
2017,Mongolia,Sodium nitrate,1134.44
2002,Mongolia,Superphosphates above 35%,3.84
2012,Mongolia,Superphosphates above 35%,0.27
2013,Mongolia,Superphosphates above 35%,4.04
2014,Mongolia,Superphosphates above 35%,8.04
2015,Mongolia,Superphosphates above 35%,208.03
2017,Mongolia,"Superphosphates, other",6.73
2002,Mongolia,Urea,22.62
2003,Mongolia,Urea,45.23
2004,Mongolia,Urea,122.14
2005,Mongolia,Urea,18.15
2006,Mongolia,Urea,122.76
2007,Mongolia,Urea,144.6
2008,Mongolia,Urea,194.8
2009,Mongolia,Urea,56.85
2010,Mongolia,Urea,180.89
2011,Mongolia,Urea,168.0
2012,Mongolia,Urea,105.77
2013,Mongolia,Urea,274.08
2014,Mongolia,Urea,197.42
2015,Mongolia,Urea,320.05
2016,Mongolia,Urea,307.81
2017,Mongolia,Urea,326.75
2002,Myanmar,"Ammonia, anhydrous",22.59
2003,Myanmar,"Ammonia, anhydrous",12.27
2004,Myanmar,"Ammonia, anhydrous",9.14
2005,Myanmar,"Ammonia, anhydrous",5.47
2006,Myanmar,"Ammonia, anhydrous",1.78
2009,Myanmar,"Ammonia, anhydrous",21.43
2010,Myanmar,"Ammonia, anhydrous",0.32
2013,Myanmar,"Ammonia, anhydrous",0.1
2014,Myanmar,"Ammonia, anhydrous",20.7
2015,Myanmar,"Ammonia, anhydrous",8.28
2016,Myanmar,"Ammonia, anhydrous",16.56
2017,Myanmar,"Ammonia, anhydrous",5.62
2002,Myanmar,Ammonium nitrate (AN),768.58
2003,Myanmar,Ammonium nitrate (AN),995.94
2004,Myanmar,Ammonium nitrate (AN),2038.11
2005,Myanmar,Ammonium nitrate (AN),1923.06
2006,Myanmar,Ammonium nitrate (AN),3008.64
2007,Myanmar,Ammonium nitrate (AN),6040.86
2008,Myanmar,Ammonium nitrate (AN),3538.95
2009,Myanmar,Ammonium nitrate (AN),11494.66
2011,Myanmar,Ammonium nitrate (AN),1756.51
2012,Myanmar,Ammonium nitrate (AN),8693.91
2013,Myanmar,Ammonium nitrate (AN),212.18
2014,Myanmar,Ammonium nitrate (AN),230.17
2015,Myanmar,Ammonium nitrate (AN),32.1
2017,Myanmar,Ammonium nitrate (AN),1.14
2003,Myanmar,Ammonium sulphate,541.38
2005,Myanmar,Ammonium sulphate,4.32
2006,Myanmar,Ammonium sulphate,412.37
2007,Myanmar,Ammonium sulphate,223.49
2008,Myanmar,Ammonium sulphate,108.0
2009,Myanmar,Ammonium sulphate,1040.37
2010,Myanmar,Ammonium sulphate,196.8
2011,Myanmar,Ammonium sulphate,291.54
2012,Myanmar,Ammonium sulphate,1305.36
2013,Myanmar,Ammonium sulphate,1951.1
2014,Myanmar,Ammonium sulphate,5747.45
2015,Myanmar,Ammonium sulphate,8828.0
2016,Myanmar,Ammonium sulphate,38547.25
2017,Myanmar,Ammonium sulphate,1166.64
2002,Myanmar,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1.45
2007,Myanmar,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,30.98
2008,Myanmar,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,651.32
2009,Myanmar,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,11.95
2015,Myanmar,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4.46
2002,Myanmar,Diammonium phosphate (DAP),12.32
2003,Myanmar,Diammonium phosphate (DAP),21.4
2007,Myanmar,Diammonium phosphate (DAP),0.4
2013,Myanmar,Diammonium phosphate (DAP),121.04
2014,Myanmar,Diammonium phosphate (DAP),34.56
2015,Myanmar,Diammonium phosphate (DAP),1.92
2016,Myanmar,Diammonium phosphate (DAP),41.1
2002,Myanmar,Fertilizers n.e.c.,2713.48
2003,Myanmar,Fertilizers n.e.c.,1251.56
2004,Myanmar,Fertilizers n.e.c.,153.65
2005,Myanmar,Fertilizers n.e.c.,118.81
2006,Myanmar,Fertilizers n.e.c.,878.54
2007,Myanmar,Fertilizers n.e.c.,1838.97
2008,Myanmar,Fertilizers n.e.c.,208.09
2009,Myanmar,Fertilizers n.e.c.,321.31
2010,Myanmar,Fertilizers n.e.c.,5569.64
2011,Myanmar,Fertilizers n.e.c.,27382.87
2012,Myanmar,Fertilizers n.e.c.,54352.86
2013,Myanmar,Fertilizers n.e.c.,29998.65
2014,Myanmar,Fertilizers n.e.c.,43090.96
2015,Myanmar,Fertilizers n.e.c.,49059.04
2016,Myanmar,Fertilizers n.e.c.,64892.15
2017,Myanmar,Fertilizers n.e.c.,107371.51
2003,Myanmar,Monoammonium phosphate (MAP),85.56
2004,Myanmar,Monoammonium phosphate (MAP),75.48
2005,Myanmar,Monoammonium phosphate (MAP),94.8
2006,Myanmar,Monoammonium phosphate (MAP),93.3
2007,Myanmar,Monoammonium phosphate (MAP),166.96
2008,Myanmar,Monoammonium phosphate (MAP),0.05
2011,Myanmar,Monoammonium phosphate (MAP),1129.74
2012,Myanmar,Monoammonium phosphate (MAP),1072.07
2013,Myanmar,Monoammonium phosphate (MAP),791.69
2014,Myanmar,Monoammonium phosphate (MAP),162.23
2015,Myanmar,Monoammonium phosphate (MAP),161.64
2017,Myanmar,Monoammonium phosphate (MAP),67.17
2002,Myanmar,NPK fertilizers,1241.93
2003,Myanmar,NPK fertilizers,2143.91
2004,Myanmar,NPK fertilizers,3371.23
2005,Myanmar,NPK fertilizers,4113.76
2006,Myanmar,NPK fertilizers,8916.94
2007,Myanmar,NPK fertilizers,17947.8
2008,Myanmar,NPK fertilizers,8342.98
2009,Myanmar,NPK fertilizers,10305.51
2010,Myanmar,NPK fertilizers,470.08
2011,Myanmar,NPK fertilizers,20348.11
2012,Myanmar,NPK fertilizers,39623.46
2013,Myanmar,NPK fertilizers,48292.56
2014,Myanmar,NPK fertilizers,49965.7
2015,Myanmar,NPK fertilizers,49301.48
2016,Myanmar,NPK fertilizers,62304.8
2017,Myanmar,NPK fertilizers,57993.98
2002,Myanmar,"Other nitrogenous fertilizers, n.e.c.",450.61
2003,Myanmar,"Other nitrogenous fertilizers, n.e.c.",580.25
2004,Myanmar,"Other nitrogenous fertilizers, n.e.c.",1417.81
2005,Myanmar,"Other nitrogenous fertilizers, n.e.c.",1207.82
2006,Myanmar,"Other nitrogenous fertilizers, n.e.c.",1421.5
2007,Myanmar,"Other nitrogenous fertilizers, n.e.c.",886.75
2008,Myanmar,"Other nitrogenous fertilizers, n.e.c.",2167.24
2009,Myanmar,"Other nitrogenous fertilizers, n.e.c.",1432.73
2010,Myanmar,"Other nitrogenous fertilizers, n.e.c.",779.16
2011,Myanmar,"Other nitrogenous fertilizers, n.e.c.",461.63
2012,Myanmar,"Other nitrogenous fertilizers, n.e.c.",1956.06
2013,Myanmar,"Other nitrogenous fertilizers, n.e.c.",3146.05
2014,Myanmar,"Other nitrogenous fertilizers, n.e.c.",1068.45
