Year,Area,Item,Value
2007,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3488.34
2008,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3707.8
2009,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,30.49
2010,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,357.43
2011,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,717.2
2012,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,253.3
2013,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,223.0
2014,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,30.25
2015,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,166.25
2016,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,458.52
2017,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,84.5
2002,Malaysia,Diammonium phosphate (DAP),1.0
2004,Malaysia,Diammonium phosphate (DAP),1221.5
2005,Malaysia,Diammonium phosphate (DAP),244.0
2006,Malaysia,Diammonium phosphate (DAP),132.45
2007,Malaysia,Diammonium phosphate (DAP),537.6
2008,Malaysia,Diammonium phosphate (DAP),364.75
2009,Malaysia,Diammonium phosphate (DAP),295.27
2011,Malaysia,Diammonium phosphate (DAP),2012.0
2012,Malaysia,Diammonium phosphate (DAP),1474.16
2013,Malaysia,Diammonium phosphate (DAP),130.42
2014,Malaysia,Diammonium phosphate (DAP),1150.58
2015,Malaysia,Diammonium phosphate (DAP),999.06
2016,Malaysia,Diammonium phosphate (DAP),49.8
2017,Malaysia,Diammonium phosphate (DAP),19.7
2002,Malaysia,Fertilizers n.e.c.,5188.51
2003,Malaysia,Fertilizers n.e.c.,6369.08
2004,Malaysia,Fertilizers n.e.c.,72781.41
2005,Malaysia,Fertilizers n.e.c.,26731.34
2006,Malaysia,Fertilizers n.e.c.,116403.24
2007,Malaysia,Fertilizers n.e.c.,79224.04
2008,Malaysia,Fertilizers n.e.c.,45349.8
2009,Malaysia,Fertilizers n.e.c.,28066.96
2010,Malaysia,Fertilizers n.e.c.,40514.04
2011,Malaysia,Fertilizers n.e.c.,47006.6
2012,Malaysia,Fertilizers n.e.c.,50558.43
2013,Malaysia,Fertilizers n.e.c.,53619.39
2014,Malaysia,Fertilizers n.e.c.,87441.19
2015,Malaysia,Fertilizers n.e.c.,73374.29
2016,Malaysia,Fertilizers n.e.c.,99843.87
2017,Malaysia,Fertilizers n.e.c.,66181.57
2002,Malaysia,Monoammonium phosphate (MAP),23892.45
2003,Malaysia,Monoammonium phosphate (MAP),295.23
2004,Malaysia,Monoammonium phosphate (MAP),610.8
2005,Malaysia,Monoammonium phosphate (MAP),4700.4
2006,Malaysia,Monoammonium phosphate (MAP),736.0
2007,Malaysia,Monoammonium phosphate (MAP),6522.0
2008,Malaysia,Monoammonium phosphate (MAP),5226.0
2009,Malaysia,Monoammonium phosphate (MAP),52.5
2010,Malaysia,Monoammonium phosphate (MAP),119.95
2011,Malaysia,Monoammonium phosphate (MAP),300.0
2012,Malaysia,Monoammonium phosphate (MAP),10347.85
2013,Malaysia,Monoammonium phosphate (MAP),1020.5
2014,Malaysia,Monoammonium phosphate (MAP),17.7
2015,Malaysia,Monoammonium phosphate (MAP),29.86
2017,Malaysia,Monoammonium phosphate (MAP),8.0
2002,Malaysia,NPK fertilizers,99672.85
2003,Malaysia,NPK fertilizers,95939.88
2004,Malaysia,NPK fertilizers,191636.29
2005,Malaysia,NPK fertilizers,99227.05
2006,Malaysia,NPK fertilizers,154278.02
2007,Malaysia,NPK fertilizers,212210.37
2008,Malaysia,NPK fertilizers,219988.36
2009,Malaysia,NPK fertilizers,90489.54
2010,Malaysia,NPK fertilizers,120134.93
2011,Malaysia,NPK fertilizers,127808.08
2012,Malaysia,NPK fertilizers,112431.53
2013,Malaysia,NPK fertilizers,98504.13
2014,Malaysia,NPK fertilizers,220564.49
2015,Malaysia,NPK fertilizers,339576.56
2016,Malaysia,NPK fertilizers,260244.77
2017,Malaysia,NPK fertilizers,359449.16
2002,Malaysia,"Other nitrogenous fertilizers, n.e.c.",14275.59
2003,Malaysia,"Other nitrogenous fertilizers, n.e.c.",8001.05
2004,Malaysia,"Other nitrogenous fertilizers, n.e.c.",85982.56
2005,Malaysia,"Other nitrogenous fertilizers, n.e.c.",50260.4
2006,Malaysia,"Other nitrogenous fertilizers, n.e.c.",99340.33
2007,Malaysia,"Other nitrogenous fertilizers, n.e.c.",66489.31
2008,Malaysia,"Other nitrogenous fertilizers, n.e.c.",44015.5
2009,Malaysia,"Other nitrogenous fertilizers, n.e.c.",25692.72
2010,Malaysia,"Other nitrogenous fertilizers, n.e.c.",27800.32
2011,Malaysia,"Other nitrogenous fertilizers, n.e.c.",24992.14
2012,Malaysia,"Other nitrogenous fertilizers, n.e.c.",31001.2
2013,Malaysia,"Other nitrogenous fertilizers, n.e.c.",16600.48
2014,Malaysia,"Other nitrogenous fertilizers, n.e.c.",23969.29
2015,Malaysia,"Other nitrogenous fertilizers, n.e.c.",4710.72
2016,Malaysia,"Other nitrogenous fertilizers, n.e.c.",5925.27
2017,Malaysia,"Other nitrogenous fertilizers, n.e.c.",9187.42
2002,Malaysia,Other NP compounds,1063.8
2003,Malaysia,Other NP compounds,1507.75
2004,Malaysia,Other NP compounds,3383.41
2005,Malaysia,Other NP compounds,861.0
2006,Malaysia,Other NP compounds,32676.69
2007,Malaysia,Other NP compounds,3468.64
2008,Malaysia,Other NP compounds,12947.03
2009,Malaysia,Other NP compounds,7537.97
2010,Malaysia,Other NP compounds,10154.44
2011,Malaysia,Other NP compounds,5639.18
2012,Malaysia,Other NP compounds,20227.4
2013,Malaysia,Other NP compounds,4396.47
2014,Malaysia,Other NP compounds,5226.93
2015,Malaysia,Other NP compounds,3944.2
2016,Malaysia,Other NP compounds,2346.33
2017,Malaysia,Other NP compounds,903.73
2002,Malaysia,"Other phosphatic fertilizers, n.e.c.",3510.62
2003,Malaysia,"Other phosphatic fertilizers, n.e.c.",8862.4
2004,Malaysia,"Other phosphatic fertilizers, n.e.c.",790.37
2005,Malaysia,"Other phosphatic fertilizers, n.e.c.",1244.49
2006,Malaysia,"Other phosphatic fertilizers, n.e.c.",2757.62
2007,Malaysia,"Other phosphatic fertilizers, n.e.c.",2189.31
2008,Malaysia,"Other phosphatic fertilizers, n.e.c.",12987.0
2009,Malaysia,"Other phosphatic fertilizers, n.e.c.",2580.23
2010,Malaysia,"Other phosphatic fertilizers, n.e.c.",2920.24
2011,Malaysia,"Other phosphatic fertilizers, n.e.c.",535.35
2012,Malaysia,"Other phosphatic fertilizers, n.e.c.",1492.77
2013,Malaysia,"Other phosphatic fertilizers, n.e.c.",3110.09
2014,Malaysia,"Other phosphatic fertilizers, n.e.c.",4960.96
2015,Malaysia,"Other phosphatic fertilizers, n.e.c.",9124.73
2016,Malaysia,"Other phosphatic fertilizers, n.e.c.",7883.87
2017,Malaysia,"Other phosphatic fertilizers, n.e.c.",9152.67
2002,Malaysia,"Other potassic fertilizers, n.e.c.",1273.37
2003,Malaysia,"Other potassic fertilizers, n.e.c.",4794.93
2004,Malaysia,"Other potassic fertilizers, n.e.c.",12841.0
2005,Malaysia,"Other potassic fertilizers, n.e.c.",8282.83
2006,Malaysia,"Other potassic fertilizers, n.e.c.",13658.99
2007,Malaysia,"Other potassic fertilizers, n.e.c.",13839.2
2008,Malaysia,"Other potassic fertilizers, n.e.c.",9823.55
2009,Malaysia,"Other potassic fertilizers, n.e.c.",15746.92
2010,Malaysia,"Other potassic fertilizers, n.e.c.",18072.44
2011,Malaysia,"Other potassic fertilizers, n.e.c.",11069.74
2012,Malaysia,"Other potassic fertilizers, n.e.c.",11712.43
2013,Malaysia,"Other potassic fertilizers, n.e.c.",4256.85
2014,Malaysia,"Other potassic fertilizers, n.e.c.",11899.77
2015,Malaysia,"Other potassic fertilizers, n.e.c.",12641.09
2016,Malaysia,"Other potassic fertilizers, n.e.c.",4403.67
2017,Malaysia,"Other potassic fertilizers, n.e.c.",20639.12
2002,Malaysia,Phosphate rock,88656.2
2003,Malaysia,Phosphate rock,0.31
2004,Malaysia,Phosphate rock,1616.2
2005,Malaysia,Phosphate rock,125.0
2006,Malaysia,Phosphate rock,15.0
2007,Malaysia,Phosphate rock,412.5
2008,Malaysia,Phosphate rock,3212.9
2009,Malaysia,Phosphate rock,1010.0
2011,Malaysia,Phosphate rock,22.07
2012,Malaysia,Phosphate rock,95.32
2013,Malaysia,Phosphate rock,34.81
2014,Malaysia,Phosphate rock,382.0
2015,Malaysia,Phosphate rock,189.79
2016,Malaysia,Phosphate rock,832.27
2017,Malaysia,Phosphate rock,2650.21
2002,Malaysia,PK compounds,461.14
2003,Malaysia,PK compounds,293.49
2004,Malaysia,PK compounds,2123.2
2005,Malaysia,PK compounds,2964.0
2006,Malaysia,PK compounds,38058.12
2007,Malaysia,PK compounds,682.3
2008,Malaysia,PK compounds,623.61
2009,Malaysia,PK compounds,370.95
2010,Malaysia,PK compounds,13.64
2011,Malaysia,PK compounds,110.18
2012,Malaysia,PK compounds,320.1
2013,Malaysia,PK compounds,284.5
2014,Malaysia,PK compounds,460.65
2015,Malaysia,PK compounds,565.15
2016,Malaysia,PK compounds,177.99
2017,Malaysia,PK compounds,119.1
2002,Malaysia,Potassium chloride (muriate of potash) (MOP),4818.56
2003,Malaysia,Potassium chloride (muriate of potash) (MOP),8297.31
2004,Malaysia,Potassium chloride (muriate of potash) (MOP),17608.6
2005,Malaysia,Potassium chloride (muriate of potash) (MOP),15346.3
2006,Malaysia,Potassium chloride (muriate of potash) (MOP),18967.15
2007,Malaysia,Potassium chloride (muriate of potash) (MOP),14927.93
2008,Malaysia,Potassium chloride (muriate of potash) (MOP),20577.15
2009,Malaysia,Potassium chloride (muriate of potash) (MOP),96629.46
2010,Malaysia,Potassium chloride (muriate of potash) (MOP),72558.0
2011,Malaysia,Potassium chloride (muriate of potash) (MOP),44932.62
2012,Malaysia,Potassium chloride (muriate of potash) (MOP),36999.74
2013,Malaysia,Potassium chloride (muriate of potash) (MOP),36953.44
2014,Malaysia,Potassium chloride (muriate of potash) (MOP),37607.88
2015,Malaysia,Potassium chloride (muriate of potash) (MOP),17311.75
2016,Malaysia,Potassium chloride (muriate of potash) (MOP),23344.87
2017,Malaysia,Potassium chloride (muriate of potash) (MOP),22495.27
2002,Malaysia,Potassium nitrate,17.87
2003,Malaysia,Potassium nitrate,21.91
2004,Malaysia,Potassium nitrate,7578.75
2005,Malaysia,Potassium nitrate,107.8
2006,Malaysia,Potassium nitrate,1566.09
2007,Malaysia,Potassium nitrate,1296.38
2008,Malaysia,Potassium nitrate,128.13
2009,Malaysia,Potassium nitrate,213.0
2010,Malaysia,Potassium nitrate,33.82
2011,Malaysia,Potassium nitrate,5.13
2012,Malaysia,Potassium nitrate,1.2
2013,Malaysia,Potassium nitrate,0.33
2015,Malaysia,Potassium nitrate,8.71
2016,Malaysia,Potassium nitrate,4.25
2017,Malaysia,Potassium nitrate,112.8
2002,Malaysia,Potassium sulphate (sulphate of potash) (SOP),207.77
2003,Malaysia,Potassium sulphate (sulphate of potash) (SOP),156.48
2004,Malaysia,Potassium sulphate (sulphate of potash) (SOP),205.0
2005,Malaysia,Potassium sulphate (sulphate of potash) (SOP),377.81
2006,Malaysia,Potassium sulphate (sulphate of potash) (SOP),25.0
2007,Malaysia,Potassium sulphate (sulphate of potash) (SOP),11.75
2008,Malaysia,Potassium sulphate (sulphate of potash) (SOP),1130.32
2009,Malaysia,Potassium sulphate (sulphate of potash) (SOP),23.9
2010,Malaysia,Potassium sulphate (sulphate of potash) (SOP),72.92
2011,Malaysia,Potassium sulphate (sulphate of potash) (SOP),3162.5
2012,Malaysia,Potassium sulphate (sulphate of potash) (SOP),2684.57
2013,Malaysia,Potassium sulphate (sulphate of potash) (SOP),1131.0
2014,Malaysia,Potassium sulphate (sulphate of potash) (SOP),48.63
2015,Malaysia,Potassium sulphate (sulphate of potash) (SOP),202.2
2016,Malaysia,Potassium sulphate (sulphate of potash) (SOP),216.33
2017,Malaysia,Potassium sulphate (sulphate of potash) (SOP),85.79
2002,Malaysia,Sodium nitrate,22.71
2003,Malaysia,Sodium nitrate,11.98
2004,Malaysia,Sodium nitrate,41.99
2005,Malaysia,Sodium nitrate,32.0
2006,Malaysia,Sodium nitrate,10.0
2007,Malaysia,Sodium nitrate,32.4
2008,Malaysia,Sodium nitrate,26.4
2009,Malaysia,Sodium nitrate,16.8
2010,Malaysia,Sodium nitrate,20.75
2011,Malaysia,Sodium nitrate,47.98
2012,Malaysia,Sodium nitrate,36.86
2013,Malaysia,Sodium nitrate,63.04
2014,Malaysia,Sodium nitrate,219.81
2015,Malaysia,Sodium nitrate,349.11
2016,Malaysia,Sodium nitrate,24.1
2017,Malaysia,Sodium nitrate,24.1
2002,Malaysia,Superphosphates above 35%,1988.58
2003,Malaysia,Superphosphates above 35%,2.0
2004,Malaysia,Superphosphates above 35%,498.61
2005,Malaysia,Superphosphates above 35%,2107.09
2006,Malaysia,Superphosphates above 35%,2855.3
2007,Malaysia,Superphosphates above 35%,5379.2
2008,Malaysia,Superphosphates above 35%,4602.0
2009,Malaysia,Superphosphates above 35%,2995.64
2010,Malaysia,Superphosphates above 35%,706.8
2011,Malaysia,Superphosphates above 35%,571.1
2012,Malaysia,Superphosphates above 35%,767.85
2013,Malaysia,Superphosphates above 35%,700.52
2014,Malaysia,Superphosphates above 35%,1551.09
2015,Malaysia,Superphosphates above 35%,506.75
2016,Malaysia,Superphosphates above 35%,250.15
2017,Malaysia,Superphosphates above 35%,185.0
2002,Malaysia,Urea,846129.04
2003,Malaysia,Urea,793209.57
2004,Malaysia,Urea,674496.95
2005,Malaysia,Urea,744114.04
2006,Malaysia,Urea,879594.2
2007,Malaysia,Urea,752454.79
2008,Malaysia,Urea,760366.87
2009,Malaysia,Urea,970086.28
2010,Malaysia,Urea,826821.8
2011,Malaysia,Urea,786358.67
2012,Malaysia,Urea,681658.88
2013,Malaysia,Urea,990327.84
2014,Malaysia,Urea,853032.4
2015,Malaysia,Urea,1049194.25
2016,Malaysia,Urea,1039189.46
2017,Malaysia,Urea,1755539.71
2002,Malaysia,Urea and ammonium nitrate solutions (UAN),100.0
2003,Malaysia,Urea and ammonium nitrate solutions (UAN),4.07
2004,Malaysia,Urea and ammonium nitrate solutions (UAN),7.55
2005,Malaysia,Urea and ammonium nitrate solutions (UAN),104.95
2006,Malaysia,Urea and ammonium nitrate solutions (UAN),2223.54
2007,Malaysia,Urea and ammonium nitrate solutions (UAN),2655.24
2010,Malaysia,Urea and ammonium nitrate solutions (UAN),0.01
2016,Malaysia,Urea and ammonium nitrate solutions (UAN),1.83
2005,Maldives,"Other nitrogenous fertilizers, n.e.c.",0.2
2014,Mongolia,Diammonium phosphate (DAP),16.0
2012,Mongolia,Fertilizers n.e.c.,0.02
2003,Mongolia,Phosphate rock,0.0
2007,Mongolia,Phosphate rock,0.0
2005,Myanmar,Fertilizers n.e.c.,1.42
2006,Myanmar,Fertilizers n.e.c.,22.0
2009,Myanmar,Fertilizers n.e.c.,0.53
2016,Myanmar,Fertilizers n.e.c.,0.83
2017,Myanmar,Fertilizers n.e.c.,1000.05
2003,Myanmar,Monoammonium phosphate (MAP),80.9
2013,Myanmar,NPK fertilizers,931.27
2016,Myanmar,NPK fertilizers,323.19
2004,Myanmar,"Other nitrogenous fertilizers, n.e.c.",22.0
2009,Myanmar,"Other nitrogenous fertilizers, n.e.c.",0.94
2017,Myanmar,Urea,3.0
2010,Nepal,"Ammonia, anhydrous",0.01
2016,Nepal,"Other nitrogenous fertilizers, n.e.c.",0.0
2017,Nepal,"Other phosphatic fertilizers, n.e.c.",0.18
2003,Nepal,Phosphate rock,0.17
2011,Nepal,Phosphate rock,0.28
2009,Nepal,Urea,0.05
2007,Oman,"Ammonia, anhydrous",1.86
2011,Oman,"Ammonia, anhydrous",10.28
2012,Oman,"Ammonia, anhydrous",3.0
2013,Oman,"Ammonia, anhydrous",0.25
2015,Oman,"Ammonia, anhydrous",8000.0
2017,Oman,"Ammonia, anhydrous",22.0
2017,Oman,Ammonium nitrate (AN),14581.6
2017,Oman,Ammonium sulphate,61100.0
2002,Oman,Fertilizers n.e.c.,41.5
2005,Oman,Fertilizers n.e.c.,141.52
2006,Oman,Fertilizers n.e.c.,37.42
2007,Oman,Fertilizers n.e.c.,42.85
2008,Oman,Fertilizers n.e.c.,391.27
2009,Oman,Fertilizers n.e.c.,101.8
2010,Oman,Fertilizers n.e.c.,0.31
2011,Oman,Fertilizers n.e.c.,24.0
2013,Oman,Fertilizers n.e.c.,20.0
2014,Oman,Fertilizers n.e.c.,0.37
2015,Oman,Fertilizers n.e.c.,611.41
2016,Oman,Fertilizers n.e.c.,1402.4
2017,Oman,Fertilizers n.e.c.,6.9
2015,Oman,Monoammonium phosphate (MAP),10.35
2009,Oman,NPK fertilizers,5.0
2014,Oman,NPK fertilizers,150.0
2016,Oman,NPK fertilizers,990.32
2017,Oman,NPK fertilizers,121.59
2002,Oman,"Other nitrogenous fertilizers, n.e.c.",191.9
2004,Oman,"Other nitrogenous fertilizers, n.e.c.",95.48
2007,Oman,"Other nitrogenous fertilizers, n.e.c.",0.04
2009,Oman,"Other nitrogenous fertilizers, n.e.c.",14006.24
2010,Oman,"Other nitrogenous fertilizers, n.e.c.",2.0
2012,Oman,"Other nitrogenous fertilizers, n.e.c.",150.03
2013,Oman,"Other nitrogenous fertilizers, n.e.c.",24191.65
2014,Oman,"Other nitrogenous fertilizers, n.e.c.",8636.6
2015,Oman,"Other nitrogenous fertilizers, n.e.c.",6241.12
2016,Oman,"Other nitrogenous fertilizers, n.e.c.",12574.46
2017,Oman,"Other nitrogenous fertilizers, n.e.c.",9116.81
2008,Oman,"Other phosphatic fertilizers, n.e.c.",0.0
2012,Oman,"Other phosphatic fertilizers, n.e.c.",85.37
2013,Oman,"Other phosphatic fertilizers, n.e.c.",44.4
2014,Oman,"Other phosphatic fertilizers, n.e.c.",14.76
2016,Oman,"Other phosphatic fertilizers, n.e.c.",224.87
2017,Oman,"Other potassic fertilizers, n.e.c.",100.0
2006,Oman,Phosphate rock,98.77
2014,Oman,Phosphate rock,33.0
2016,Oman,Phosphate rock,22.47
2017,Oman,Phosphate rock,70.37
2009,Oman,Potassium chloride (muriate of potash) (MOP),17.18
2011,Oman,Potassium chloride (muriate of potash) (MOP),112.17
2012,Oman,Potassium chloride (muriate of potash) (MOP),206.51
2013,Oman,Potassium chloride (muriate of potash) (MOP),6.0
2017,Oman,Potassium chloride (muriate of potash) (MOP),100.4
2008,Oman,Potassium nitrate,150.0
2010,Oman,Potassium nitrate,25.2
2013,Oman,Sodium nitrate,21.6
2009,Oman,Superphosphates above 35%,3.71
2002,Oman,Urea,22.13
2003,Oman,Urea,46.0
2004,Oman,Urea,62.79
2005,Oman,Urea,820978.91
2006,Oman,Urea,1848847.23
2007,Oman,Urea,1890950.0
2008,Oman,Urea,1867412.1
2009,Oman,Urea,2437625.3
2010,Oman,Urea,3276485.05
2011,Oman,Urea,2580596.01
2012,Oman,Urea,2981552.63
2013,Oman,Urea,3721138.45
2014,Oman,Urea,1488853.85
2015,Oman,Urea,2589309.09
2016,Oman,Urea,2793359.74
2017,Oman,Urea,3236816.0
2015,Oman,Urea and ammonium nitrate solutions (UAN),47.5
2016,Oman,Urea and ammonium nitrate solutions (UAN),0.12
2017,Oman,Urea and ammonium nitrate solutions (UAN),22.04
2003,Pakistan,Ammonium sulphate,28.0
2004,Pakistan,Ammonium sulphate,28.0
2009,Pakistan,Ammonium sulphate,6.0
2010,Pakistan,Ammonium sulphate,2.0
2016,Pakistan,Ammonium sulphate,2.0
2004,Pakistan,Diammonium phosphate (DAP),4324.0
2005,Pakistan,Diammonium phosphate (DAP),8435.0
2006,Pakistan,Diammonium phosphate (DAP),1500.0
2011,Pakistan,Diammonium phosphate (DAP),215.0
2017,Pakistan,Diammonium phosphate (DAP),8550.0
2003,Pakistan,Fertilizers n.e.c.,4164.0
2004,Pakistan,Fertilizers n.e.c.,15155.0
2005,Pakistan,Fertilizers n.e.c.,7306.0
2006,Pakistan,Fertilizers n.e.c.,11.0
2011,Pakistan,Fertilizers n.e.c.,51.0
2003,Pakistan,Monoammonium phosphate (MAP),296.0
2004,Pakistan,Monoammonium phosphate (MAP),296.0
2006,Pakistan,Monoammonium phosphate (MAP),90.0
2005,Pakistan,NPK fertilizers,480.0
2006,Pakistan,NPK fertilizers,640.0
2003,Pakistan,"Other nitrogenous fertilizers, n.e.c.",54.2
2004,Pakistan,"Other nitrogenous fertilizers, n.e.c.",67.6
2005,Pakistan,"Other nitrogenous fertilizers, n.e.c.",449.2
2006,Pakistan,"Other nitrogenous fertilizers, n.e.c.",1486.44
2007,Pakistan,"Other nitrogenous fertilizers, n.e.c.",530.49
2008,Pakistan,"Other nitrogenous fertilizers, n.e.c.",1582.23
2009,Pakistan,"Other nitrogenous fertilizers, n.e.c.",1105.17
2010,Pakistan,"Other nitrogenous fertilizers, n.e.c.",1006.48
2011,Pakistan,"Other nitrogenous fertilizers, n.e.c.",0.8
2012,Pakistan,"Other nitrogenous fertilizers, n.e.c.",4.0
2014,Pakistan,"Other nitrogenous fertilizers, n.e.c.",35.67
2016,Pakistan,"Other nitrogenous fertilizers, n.e.c.",5.0
2017,Pakistan,"Other nitrogenous fertilizers, n.e.c.",165480.19
2003,Pakistan,Other NP compounds,13502.0
2004,Pakistan,Other NP compounds,7491.0
2005,Pakistan,Other NP compounds,16367.0
2006,Pakistan,Other NP compounds,3740.0
2010,Pakistan,Other NP compounds,108.0
2003,Pakistan,"Other phosphatic fertilizers, n.e.c.",5937.0
2004,Pakistan,"Other phosphatic fertilizers, n.e.c.",18442.0
2005,Pakistan,"Other phosphatic fertilizers, n.e.c.",10032.0
2006,Pakistan,"Other phosphatic fertilizers, n.e.c.",210.0
2004,Pakistan,"Other potassic fertilizers, n.e.c.",58.0
2005,Pakistan,"Other potassic fertilizers, n.e.c.",380.0
2006,Pakistan,"Other potassic fertilizers, n.e.c.",4.0
2006,Pakistan,Phosphate rock,42.0
2007,Pakistan,Phosphate rock,70.0
2008,Pakistan,Phosphate rock,3563.0
2009,Pakistan,Phosphate rock,1187.0
2010,Pakistan,Phosphate rock,243.0
2011,Pakistan,Phosphate rock,15.0
2012,Pakistan,Phosphate rock,10268.0
2013,Pakistan,Phosphate rock,12423.0
2014,Pakistan,Phosphate rock,15304.0
2015,Pakistan,Phosphate rock,33222.0
2016,Pakistan,Phosphate rock,20006.0
2017,Pakistan,Phosphate rock,9233.0
2008,Pakistan,Potassium chloride (muriate of potash) (MOP),25.0
2009,Pakistan,Potassium chloride (muriate of potash) (MOP),1371.0
2010,Pakistan,Potassium chloride (muriate of potash) (MOP),735.0
2011,Pakistan,Potassium chloride (muriate of potash) (MOP),65.0
2012,Pakistan,Potassium chloride (muriate of potash) (MOP),215.0
2008,Pakistan,Potassium nitrate,0.5
2008,Pakistan,Potassium sulphate (sulphate of potash) (SOP),68.0
2009,Pakistan,Potassium sulphate (sulphate of potash) (SOP),38.0
2012,Pakistan,Potassium sulphate (sulphate of potash) (SOP),52.0
2006,Pakistan,Sodium nitrate,2.0
2005,Pakistan,Urea,150.0
2017,Pakistan,Urea,73140.0
2009,Philippines,"Ammonia, anhydrous",0.23
2012,Philippines,"Ammonia, anhydrous",16.16
2002,Philippines,Ammonium nitrate (AN),40616.89
2003,Philippines,Ammonium nitrate (AN),31827.54
2004,Philippines,Ammonium nitrate (AN),30200.49
2005,Philippines,Ammonium nitrate (AN),28372.39
2006,Philippines,Ammonium nitrate (AN),31997.18
2007,Philippines,Ammonium nitrate (AN),33930.81
2008,Philippines,Ammonium nitrate (AN),34905.22
2009,Philippines,Ammonium nitrate (AN),37171.26
2010,Philippines,Ammonium nitrate (AN),32418.03
2011,Philippines,Ammonium nitrate (AN),16775.07
2013,Philippines,Ammonium nitrate (AN),950.0
2002,Philippines,Ammonium sulphate,72804.68
2003,Philippines,Ammonium sulphate,30097.5
2004,Philippines,Ammonium sulphate,10843.2
2005,Philippines,Ammonium sulphate,72161.72
2006,Philippines,Ammonium sulphate,3104.0
2008,Philippines,Ammonium sulphate,31425.36
2009,Philippines,Ammonium sulphate,63151.65
2010,Philippines,Ammonium sulphate,49544.0
2011,Philippines,Ammonium sulphate,3000.0
2012,Philippines,Ammonium sulphate,6000.0
2013,Philippines,Ammonium sulphate,21727.49
2002,Philippines,Diammonium phosphate (DAP),26088.05
2003,Philippines,Diammonium phosphate (DAP),15040.0
2006,Philippines,Diammonium phosphate (DAP),22016.17
2008,Philippines,Diammonium phosphate (DAP),10060.39
2009,Philippines,Diammonium phosphate (DAP),12299.0
2010,Philippines,Diammonium phosphate (DAP),22950.12
2011,Philippines,Diammonium phosphate (DAP),54820.1
2012,Philippines,Diammonium phosphate (DAP),25793.19
2013,Philippines,Diammonium phosphate (DAP),22975.18
2016,Philippines,Diammonium phosphate (DAP),3614.4
2017,Philippines,Diammonium phosphate (DAP),3301.5
2002,Philippines,Fertilizers n.e.c.,61.95
2003,Philippines,Fertilizers n.e.c.,80.35
2004,Philippines,Fertilizers n.e.c.,75.29
2005,Philippines,Fertilizers n.e.c.,66.24
2006,Philippines,Fertilizers n.e.c.,12183.7
2007,Philippines,Fertilizers n.e.c.,12228.0
2008,Philippines,Fertilizers n.e.c.,65.85
2009,Philippines,Fertilizers n.e.c.,744.41
2010,Philippines,Fertilizers n.e.c.,0.74
2011,Philippines,Fertilizers n.e.c.,210.42
2012,Philippines,Fertilizers n.e.c.,63.13
2013,Philippines,Fertilizers n.e.c.,62.43
2014,Philippines,Fertilizers n.e.c.,228.38
2015,Philippines,Fertilizers n.e.c.,62.48
2016,Philippines,Fertilizers n.e.c.,40.54
2017,Philippines,Fertilizers n.e.c.,60.31
2002,Philippines,Monoammonium phosphate (MAP),69321.2
2003,Philippines,Monoammonium phosphate (MAP),62158.07
2004,Philippines,Monoammonium phosphate (MAP),113633.98
2005,Philippines,Monoammonium phosphate (MAP),152179.97
2006,Philippines,Monoammonium phosphate (MAP),96220.15
2007,Philippines,Monoammonium phosphate (MAP),55629.04
2008,Philippines,Monoammonium phosphate (MAP),1500.05
2009,Philippines,Monoammonium phosphate (MAP),22060.6
2010,Philippines,Monoammonium phosphate (MAP),49825.86
2017,Philippines,Monoammonium phosphate (MAP),0.0
2002,Philippines,NPK fertilizers,217871.0
2003,Philippines,NPK fertilizers,176145.65
2004,Philippines,NPK fertilizers,159952.57
2005,Philippines,NPK fertilizers,94168.12
2006,Philippines,NPK fertilizers,139873.04
2007,Philippines,NPK fertilizers,108565.37
2008,Philippines,NPK fertilizers,100844.13
2009,Philippines,NPK fertilizers,200623.81
2010,Philippines,NPK fertilizers,215479.47
2011,Philippines,NPK fertilizers,237398.4
2012,Philippines,NPK fertilizers,198457.32
2013,Philippines,NPK fertilizers,241683.89
2014,Philippines,NPK fertilizers,2000.0
2016,Philippines,NPK fertilizers,3313.2
2017,Philippines,NPK fertilizers,47018.53
2002,Philippines,"Other nitrogenous fertilizers, n.e.c.",20.7
2003,Philippines,"Other nitrogenous fertilizers, n.e.c.",0.05
2004,Philippines,"Other nitrogenous fertilizers, n.e.c.",493.58
2005,Philippines,"Other nitrogenous fertilizers, n.e.c.",20.0
2006,Philippines,"Other nitrogenous fertilizers, n.e.c.",6628.96
2007,Philippines,"Other nitrogenous fertilizers, n.e.c.",2.55
2008,Philippines,"Other nitrogenous fertilizers, n.e.c.",6.91
