Year,Area,Item,Value
2013,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),252775.0
2014,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),5027.0
2015,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),74438.0
2016,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),5549.0
2003,Iran (Islamic Republic of),Potassium nitrate,502.0
2012,Iran (Islamic Republic of),Potassium nitrate,10.0
2013,Iran (Islamic Republic of),Potassium nitrate,61.0
2014,Iran (Islamic Republic of),Potassium nitrate,167.0
2015,Iran (Islamic Republic of),Potassium nitrate,124.0
2016,Iran (Islamic Republic of),Potassium nitrate,178.0
2002,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),238702.0
2003,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),264228.0
2004,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),289754.0
2005,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),315280.0
2006,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),378162.0
2007,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),277928.0
2008,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),204333.0
2009,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),67382.0
2010,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),82258.0
2011,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),61900.0
2012,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),53947.0
2013,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),8574.0
2014,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),250658.0
2015,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),70553.0
2016,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),70553.0
2017,Iran (Islamic Republic of),Potassium sulphate (sulphate of potash) (SOP),70553.0
2012,Iran (Islamic Republic of),Sodium nitrate,0.0
2013,Iran (Islamic Republic of),Sodium nitrate,0.0
2014,Iran (Islamic Republic of),Sodium nitrate,0.0
2015,Iran (Islamic Republic of),Sodium nitrate,0.0
2016,Iran (Islamic Republic of),Sodium nitrate,0.0
2002,Iran (Islamic Republic of),Superphosphates above 35%,291545.0
2003,Iran (Islamic Republic of),Superphosphates above 35%,345094.0
2006,Iran (Islamic Republic of),Superphosphates above 35%,638046.0
2007,Iran (Islamic Republic of),Superphosphates above 35%,709295.0
2012,Iran (Islamic Republic of),Superphosphates above 35%,500000.0
2013,Iran (Islamic Republic of),Superphosphates above 35%,500000.0
2014,Iran (Islamic Republic of),Superphosphates above 35%,450000.0
2015,Iran (Islamic Republic of),Superphosphates above 35%,314000.0
2016,Iran (Islamic Republic of),Superphosphates above 35%,84000.0
2002,Iran (Islamic Republic of),"Superphosphates, other",33151.0
2006,Iran (Islamic Republic of),"Superphosphates, other",1600.0
2007,Iran (Islamic Republic of),"Superphosphates, other",2800.0
2012,Iran (Islamic Republic of),"Superphosphates, other",0.0
2013,Iran (Islamic Republic of),"Superphosphates, other",0.0
2014,Iran (Islamic Republic of),"Superphosphates, other",0.0
2015,Iran (Islamic Republic of),"Superphosphates, other",0.0
2016,Iran (Islamic Republic of),"Superphosphates, other",0.0
2002,Iran (Islamic Republic of),Urea,1633273.5
2003,Iran (Islamic Republic of),Urea,1753851.0
2004,Iran (Islamic Republic of),Urea,1821931.5
2005,Iran (Islamic Republic of),Urea,1908616.0
2006,Iran (Islamic Republic of),Urea,2327083.0
2007,Iran (Islamic Republic of),Urea,1990324.0
2008,Iran (Islamic Republic of),Urea,2180548.0
2009,Iran (Islamic Republic of),Urea,1906310.0
2010,Iran (Islamic Republic of),Urea,1691689.0
2011,Iran (Islamic Republic of),Urea,1086782.0
2012,Iran (Islamic Republic of),Urea,1373950.0
2013,Iran (Islamic Republic of),Urea,1175341.0
2014,Iran (Islamic Republic of),Urea,1152292.0
2015,Iran (Islamic Republic of),Urea,1132114.0
2016,Iran (Islamic Republic of),Urea,1132114.0
2017,Iran (Islamic Republic of),Urea,1132114.0
2012,Iran (Islamic Republic of),Urea and ammonium nitrate solutions (UAN),0.0
2013,Iran (Islamic Republic of),Urea and ammonium nitrate solutions (UAN),0.0
2014,Iran (Islamic Republic of),Urea and ammonium nitrate solutions (UAN),0.0
2015,Iran (Islamic Republic of),Urea and ammonium nitrate solutions (UAN),0.0
2016,Iran (Islamic Republic of),Urea and ammonium nitrate solutions (UAN),0.0
2004,Iraq,Ammonium sulphate,5666.0
2004,Iraq,Diammonium phosphate (DAP),16000.0
2008,Iraq,Diammonium phosphate (DAP),90000.0
2011,Iraq,Diammonium phosphate (DAP),53000.0
2014,Iraq,Diammonium phosphate (DAP),10151.0
2015,Iraq,Diammonium phosphate (DAP),23205.0
2016,Iraq,Diammonium phosphate (DAP),81828.0
2017,Iraq,Diammonium phosphate (DAP),142270.3
2014,Iraq,Fertilizers n.e.c.,23825.0
2015,Iraq,Fertilizers n.e.c.,3138.0
2016,Iraq,Fertilizers n.e.c.,0.0
2017,Iraq,Fertilizers n.e.c.,0.0
2009,Iraq,NPK fertilizers,257616.0
2010,Iraq,NPK fertilizers,911520.0
2005,Iraq,Other NP compounds,83000.0
2006,Iraq,Other NP compounds,82000.0
2007,Iraq,Other NP compounds,35000.0
2008,Iraq,Other NP compounds,113000.0
2010,Iraq,Potassium chloride (muriate of potash) (MOP),8000.0
2011,Iraq,Potassium chloride (muriate of potash) (MOP),9000.0
2007,Iraq,Superphosphates above 35%,8000.0
2008,Iraq,Superphosphates above 35%,1000.0
2008,Iraq,"Superphosphates, other",6000.0
2014,Iraq,"Superphosphates, other",22390.0
2015,Iraq,"Superphosphates, other",1857.0
2016,Iraq,"Superphosphates, other",150.0
2004,Iraq,Urea,214443.0
2005,Iraq,Urea,284000.0
2006,Iraq,Urea,312000.0
2007,Iraq,Urea,232000.0
2009,Iraq,Urea,272772.0
2010,Iraq,Urea,214000.0
2011,Iraq,Urea,280000.0
2014,Iraq,Urea,165136.0
2015,Iraq,Urea,127709.0
2016,Iraq,Urea,195094.0
2017,Iraq,Urea,337672.2
2012,Israel,"Ammonia, anhydrous",0.0
2013,Israel,"Ammonia, anhydrous",0.0
2014,Israel,"Ammonia, anhydrous",0.0
2015,Israel,"Ammonia, anhydrous",0.0
2002,Israel,Ammonium nitrate (AN),31723.0
2003,Israel,Ammonium nitrate (AN),32580.0
2004,Israel,Ammonium nitrate (AN),68684.0
2005,Israel,Ammonium nitrate (AN),69336.0
2002,Israel,Ammonium sulphate,5819.0
2003,Israel,Ammonium sulphate,10300.0
2004,Israel,Ammonium sulphate,42268.0
2005,Israel,Ammonium sulphate,30558.0
2002,Israel,Potassium chloride (muriate of potash) (MOP),18484.0
2003,Israel,Potassium chloride (muriate of potash) (MOP),20284.0
2004,Israel,Potassium chloride (muriate of potash) (MOP),21360.0
2005,Israel,Potassium chloride (muriate of potash) (MOP),20644.0
2002,Israel,Potassium sulphate (sulphate of potash) (SOP),70.0
2003,Israel,Potassium sulphate (sulphate of potash) (SOP),117.0
2004,Israel,Potassium sulphate (sulphate of potash) (SOP),151.0
2005,Israel,Potassium sulphate (sulphate of potash) (SOP),997.0
2002,Israel,Urea,12500.0
2003,Israel,Urea,19465.0
2004,Israel,Urea,20362.0
2005,Israel,Urea,80127.0
2002,Israel,Urea and ammonium nitrate solutions (UAN),14418.0
2003,Israel,Urea and ammonium nitrate solutions (UAN),14750.0
2004,Israel,Urea and ammonium nitrate solutions (UAN),13377.0
2004,Japan,Ammonium nitrate (AN),6836.0
2005,Japan,Ammonium nitrate (AN),3750.0
2006,Japan,Ammonium nitrate (AN),5747.0
2007,Japan,Ammonium nitrate (AN),43207.0
2004,Japan,Ammonium sulphate,630011.0
2005,Japan,Ammonium sulphate,588553.0
2006,Japan,Ammonium sulphate,602328.0
2007,Japan,Ammonium sulphate,626623.0
2009,Japan,Ammonium sulphate,635756.0
2010,Japan,Ammonium sulphate,542802.0
2011,Japan,Ammonium sulphate,654196.0
2004,Japan,NPK fertilizers,1792832.0
2005,Japan,NPK fertilizers,1734850.0
2006,Japan,NPK fertilizers,1658109.0
2007,Japan,NPK fertilizers,1665634.0
2008,Japan,NPK fertilizers,1336089.0
2009,Japan,NPK fertilizers,1298373.0
2010,Japan,NPK fertilizers,1356561.0
2011,Japan,NPK fertilizers,1363509.0
2004,Japan,Potassium chloride (muriate of potash) (MOP),369405.0
2005,Japan,Potassium chloride (muriate of potash) (MOP),377776.0
2006,Japan,Potassium chloride (muriate of potash) (MOP),614693.0
2007,Japan,Potassium chloride (muriate of potash) (MOP),718658.0
2009,Japan,Potassium chloride (muriate of potash) (MOP),413250.0
2010,Japan,Potassium chloride (muriate of potash) (MOP),478867.0
2011,Japan,Potassium chloride (muriate of potash) (MOP),502085.0
2004,Japan,Potassium sulphate (sulphate of potash) (SOP),187464.0
2005,Japan,Potassium sulphate (sulphate of potash) (SOP),178614.0
2006,Japan,Potassium sulphate (sulphate of potash) (SOP),206896.0
2007,Japan,Potassium sulphate (sulphate of potash) (SOP),201418.0
2009,Japan,Potassium sulphate (sulphate of potash) (SOP),77450.0
2010,Japan,Potassium sulphate (sulphate of potash) (SOP),96652.0
2011,Japan,Potassium sulphate (sulphate of potash) (SOP),88624.0
2004,Japan,Superphosphates above 35%,79430.0
2005,Japan,Superphosphates above 35%,93026.0
2006,Japan,Superphosphates above 35%,82349.0
2007,Japan,Superphosphates above 35%,90772.0
2008,Japan,Superphosphates above 35%,22465.0
2009,Japan,Superphosphates above 35%,178402.0
2010,Japan,Superphosphates above 35%,226067.0
2011,Japan,Superphosphates above 35%,209479.0
2004,Japan,"Superphosphates, other",206663.0
2005,Japan,"Superphosphates, other",186831.0
2006,Japan,"Superphosphates, other",175100.0
2007,Japan,"Superphosphates, other",185479.0
2008,Japan,"Superphosphates, other",163741.0
2004,Japan,Urea,254830.0
2005,Japan,Urea,275452.0
2006,Japan,Urea,257265.0
2007,Japan,Urea,720737.0
2009,Japan,Urea,531314.0
2010,Japan,Urea,651497.0
2011,Japan,Urea,582377.0
2002,Jordan,Ammonium nitrate (AN),11249.0
2003,Jordan,Ammonium nitrate (AN),22805.0
2004,Jordan,Ammonium nitrate (AN),20000.0
2005,Jordan,Ammonium nitrate (AN),20000.0
2006,Jordan,Ammonium nitrate (AN),20000.0
2009,Jordan,Ammonium nitrate (AN),18120.0
2010,Jordan,Ammonium nitrate (AN),17720.0
2011,Jordan,Ammonium nitrate (AN),22229.0
2009,Jordan,Ammonium sulphate,8089.0
2010,Jordan,Ammonium sulphate,8287.0
2011,Jordan,Ammonium sulphate,9877.0
2008,Jordan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,378.0
2009,Jordan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,237.0
2010,Jordan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,627.0
2011,Jordan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,302.0
2002,Jordan,Diammonium phosphate (DAP),434531.0
2003,Jordan,Diammonium phosphate (DAP),235263.0
2004,Jordan,Diammonium phosphate (DAP),95000.0
2005,Jordan,Diammonium phosphate (DAP),94000.0
2006,Jordan,Diammonium phosphate (DAP),11000.0
2007,Jordan,Diammonium phosphate (DAP),66004.0
2008,Jordan,Diammonium phosphate (DAP),35025.0
2010,Jordan,Diammonium phosphate (DAP),31000.0
2011,Jordan,Diammonium phosphate (DAP),99022.0
2016,Jordan,Fertilizers n.e.c.,17222.0
2017,Jordan,Fertilizers n.e.c.,18728.0
2008,Jordan,Monoammonium phosphate (MAP),2117.0
2009,Jordan,Monoammonium phosphate (MAP),1940.0
2010,Jordan,Monoammonium phosphate (MAP),4768.0
2011,Jordan,Monoammonium phosphate (MAP),1839.0
2006,Jordan,NPK fertilizers,4000.0
2007,Jordan,NPK fertilizers,129000.0
2008,Jordan,NPK fertilizers,8751.0
2010,Jordan,NPK fertilizers,43000.0
2011,Jordan,NPK fertilizers,18301.0
2007,Jordan,Other NP compounds,284.0
2008,Jordan,Other NP compounds,158.0
2009,Jordan,Other NP compounds,76.0
2010,Jordan,Other NP compounds,196.0
2011,Jordan,Other NP compounds,512.0
2010,Jordan,PK compounds,731.0
2011,Jordan,PK compounds,320.0
2002,Jordan,Potassium chloride (muriate of potash) (MOP),38000.0
2004,Jordan,Potassium chloride (muriate of potash) (MOP),106000.0
2005,Jordan,Potassium chloride (muriate of potash) (MOP),197000.0
2009,Jordan,Potassium chloride (muriate of potash) (MOP),158026.0
2010,Jordan,Potassium chloride (muriate of potash) (MOP),27000.0
2011,Jordan,Potassium chloride (muriate of potash) (MOP),231000.0
2006,Jordan,Potassium nitrate,19000.0
2007,Jordan,Potassium nitrate,1954.0
2008,Jordan,Potassium nitrate,4382.0
2010,Jordan,Potassium nitrate,6356.0
2011,Jordan,Potassium nitrate,11059.0
2010,Jordan,Superphosphates above 35%,525.0
2011,Jordan,Superphosphates above 35%,700.0
2009,Jordan,Urea,11267.0
2010,Jordan,Urea,14512.0
2011,Jordan,Urea,13839.0
2005,Kazakhstan,Ammonium nitrate (AN),195681.0
2006,Kazakhstan,Ammonium nitrate (AN),231344.0
2005,Kazakhstan,Ammonium sulphate,29620.0
2006,Kazakhstan,Ammonium sulphate,21767.0
2005,Kazakhstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4818.0
2006,Kazakhstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1592.0
2005,Kazakhstan,Diammonium phosphate (DAP),89.0
2007,Kazakhstan,Diammonium phosphate (DAP),4622.0
2005,Kazakhstan,Monoammonium phosphate (MAP),2.0
2007,Kazakhstan,Monoammonium phosphate (MAP),5500.0
2005,Kazakhstan,NPK fertilizers,1141.0
2007,Kazakhstan,NPK fertilizers,3976.0
2005,Kazakhstan,Other NP compounds,124.0
2007,Kazakhstan,Other NP compounds,23365.0
2005,Kazakhstan,PK compounds,2.0
2003,Kazakhstan,Potassium chloride (muriate of potash) (MOP),2469.0
2004,Kazakhstan,Potassium chloride (muriate of potash) (MOP),4071.0
2005,Kazakhstan,Potassium chloride (muriate of potash) (MOP),4230.0
2006,Kazakhstan,Potassium chloride (muriate of potash) (MOP),9085.0
2003,Kazakhstan,Potassium nitrate,5.0
2005,Kazakhstan,Potassium nitrate,145.0
2007,Kazakhstan,Potassium nitrate,19.0
2003,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),374.0
2004,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),350.0
2005,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),134.0
2006,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),304.0
2005,Kazakhstan,Superphosphates above 35%,1213.0
2006,Kazakhstan,Superphosphates above 35%,244.0
2005,Kazakhstan,Urea,3424.0
2006,Kazakhstan,Urea,1802.0
2011,Kuwait,Ammonium nitrate (AN),342.0
2011,Kuwait,Ammonium sulphate,194.0
2011,Kuwait,Monoammonium phosphate (MAP),48.0
2011,Kuwait,NPK fertilizers,2349.0
2011,Kuwait,PK compounds,100.0
2010,Kuwait,Potassium chloride (muriate of potash) (MOP),4000.0
2011,Kuwait,Potassium chloride (muriate of potash) (MOP),6000.0
2011,Kuwait,Potassium nitrate,258.0
2011,Kuwait,Superphosphates above 35%,203.0
2002,Kuwait,Urea,46000.0
2005,Kuwait,Urea,104000.0
2006,Kuwait,Urea,50000.0
2010,Kuwait,Urea,14000.0
2011,Kuwait,Urea,11034.0
2002,Kyrgyzstan,Ammonium nitrate (AN),25752.0
2009,Kyrgyzstan,Ammonium nitrate (AN),78426.0
2010,Kyrgyzstan,Ammonium nitrate (AN),74107.0
2011,Kyrgyzstan,Ammonium nitrate (AN),76386.0
2002,Kyrgyzstan,Ammonium sulphate,429.0
2002,Kyrgyzstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,65.0
2007,Kyrgyzstan,Monoammonium phosphate (MAP),20.0
2008,Kyrgyzstan,Monoammonium phosphate (MAP),5.0
2002,Kyrgyzstan,NPK fertilizers,264.0
2009,Kyrgyzstan,NPK fertilizers,40.0
2010,Kyrgyzstan,NPK fertilizers,100.0
2011,Kyrgyzstan,NPK fertilizers,220.0
2002,Kyrgyzstan,Other NP compounds,192.0
2007,Kyrgyzstan,Other NP compounds,2360.9
2008,Kyrgyzstan,Other NP compounds,852.9
2009,Kyrgyzstan,PK compounds,4000.0
2010,Kyrgyzstan,PK compounds,6000.0
2011,Kyrgyzstan,PK compounds,4000.0
2011,Kyrgyzstan,Potassium chloride (muriate of potash) (MOP),74.0
2002,Kyrgyzstan,Potassium nitrate,5.0
2002,Kyrgyzstan,Potassium sulphate (sulphate of potash) (SOP),8.0
2009,Kyrgyzstan,Superphosphates above 35%,1000.0
2010,Kyrgyzstan,Superphosphates above 35%,1000.0
2011,Kyrgyzstan,Superphosphates above 35%,500.0
2002,Kyrgyzstan,Urea,1192.0
2011,Kyrgyzstan,Urea,1500.0
2002,Lebanon,Ammonium nitrate (AN),18352.0
2003,Lebanon,Ammonium nitrate (AN),19651.0
2004,Lebanon,Ammonium nitrate (AN),21926.0
2005,Lebanon,Ammonium nitrate (AN),5544.0
2007,Lebanon,Ammonium nitrate (AN),155.0
2008,Lebanon,Ammonium nitrate (AN),229.0
2009,Lebanon,Ammonium nitrate (AN),100.0
2010,Lebanon,Ammonium nitrate (AN),191.0
2011,Lebanon,Ammonium nitrate (AN),376.0
2002,Lebanon,Ammonium sulphate,23539.0
2003,Lebanon,Ammonium sulphate,25949.0
2004,Lebanon,Ammonium sulphate,24418.0
2005,Lebanon,Ammonium sulphate,19686.0
2007,Lebanon,Ammonium sulphate,25278.0
2008,Lebanon,Ammonium sulphate,18909.0
2009,Lebanon,Ammonium sulphate,34748.0
2010,Lebanon,Ammonium sulphate,29617.0
2011,Lebanon,Ammonium sulphate,26954.0
2007,Lebanon,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016.0
2009,Lebanon,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1101.0
2010,Lebanon,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,22.0
2011,Lebanon,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,73.0
2002,Lebanon,Diammonium phosphate (DAP),1147.0
2003,Lebanon,Diammonium phosphate (DAP),3145.0
2004,Lebanon,Diammonium phosphate (DAP),493.0
2005,Lebanon,Diammonium phosphate (DAP),1887.0
2007,Lebanon,Diammonium phosphate (DAP),1486.0
2009,Lebanon,Diammonium phosphate (DAP),3471.0
2010,Lebanon,Diammonium phosphate (DAP),2501.0
2011,Lebanon,Diammonium phosphate (DAP),1271.0
2013,Lebanon,Diammonium phosphate (DAP),6000.0
2014,Lebanon,Diammonium phosphate (DAP),6000.0
2015,Lebanon,Diammonium phosphate (DAP),6000.0
2016,Lebanon,Diammonium phosphate (DAP),6000.0
2002,Lebanon,Monoammonium phosphate (MAP),1026.0
2003,Lebanon,Monoammonium phosphate (MAP),1521.0
2004,Lebanon,Monoammonium phosphate (MAP),2625.0
2005,Lebanon,Monoammonium phosphate (MAP),2481.0
2007,Lebanon,Monoammonium phosphate (MAP),2604.0
2008,Lebanon,Monoammonium phosphate (MAP),441.0
2009,Lebanon,Monoammonium phosphate (MAP),304.0
2010,Lebanon,Monoammonium phosphate (MAP),1554.0
2011,Lebanon,Monoammonium phosphate (MAP),1091.0
2007,Lebanon,NPK fertilizers,37506.0
2008,Lebanon,NPK fertilizers,31745.0
2009,Lebanon,NPK fertilizers,27796.0
2010,Lebanon,NPK fertilizers,34667.0
2011,Lebanon,NPK fertilizers,41159.0
2013,Lebanon,NPK fertilizers,40000.0
2014,Lebanon,NPK fertilizers,40000.0
2015,Lebanon,NPK fertilizers,40000.0
2016,Lebanon,NPK fertilizers,40000.0
2007,Lebanon,Other NP compounds,3257.0
2008,Lebanon,Other NP compounds,1962.0
2009,Lebanon,Other NP compounds,1186.0
2010,Lebanon,Other NP compounds,6593.0
2011,Lebanon,Other NP compounds,3032.0
2002,Lebanon,PK compounds,36.0
2007,Lebanon,PK compounds,257.0
2008,Lebanon,PK compounds,195.0
2009,Lebanon,PK compounds,138.0
2010,Lebanon,PK compounds,63.0
2011,Lebanon,PK compounds,36.0
2002,Lebanon,Potassium chloride (muriate of potash) (MOP),472.0
2003,Lebanon,Potassium chloride (muriate of potash) (MOP),402.0
2004,Lebanon,Potassium chloride (muriate of potash) (MOP),512.0
2005,Lebanon,Potassium chloride (muriate of potash) (MOP),232.0
2007,Lebanon,Potassium chloride (muriate of potash) (MOP),429.0
2008,Lebanon,Potassium chloride (muriate of potash) (MOP),0.0
2011,Lebanon,Potassium chloride (muriate of potash) (MOP),207.0
2002,Lebanon,Potassium nitrate,1957.0
2003,Lebanon,Potassium nitrate,1187.0
2004,Lebanon,Potassium nitrate,2391.0
2007,Lebanon,Potassium nitrate,3048.0
2008,Lebanon,Potassium nitrate,2818.0
2009,Lebanon,Potassium nitrate,310.0
2010,Lebanon,Potassium nitrate,1859.0
2011,Lebanon,Potassium nitrate,2331.0
2002,Lebanon,Potassium sulphate (sulphate of potash) (SOP),2343.0
2003,Lebanon,Potassium sulphate (sulphate of potash) (SOP),1942.0
2004,Lebanon,Potassium sulphate (sulphate of potash) (SOP),3208.0
2005,Lebanon,Potassium sulphate (sulphate of potash) (SOP),2112.0
2007,Lebanon,Potassium sulphate (sulphate of potash) (SOP),2765.0
2008,Lebanon,Potassium sulphate (sulphate of potash) (SOP),2725.0
2009,Lebanon,Potassium sulphate (sulphate of potash) (SOP),1363.0
2010,Lebanon,Potassium sulphate (sulphate of potash) (SOP),3389.0
2011,Lebanon,Potassium sulphate (sulphate of potash) (SOP),2391.0
2009,Lebanon,Superphosphates above 35%,205000.0
2010,Lebanon,Superphosphates above 35%,210000.0
2011,Lebanon,Superphosphates above 35%,250000.0
2010,Lebanon,"Superphosphates, other",60000.0
2011,Lebanon,"Superphosphates, other",60000.0
2002,Lebanon,Urea,5122.0
2003,Lebanon,Urea,8936.0
2004,Lebanon,Urea,10287.0
2005,Lebanon,Urea,4512.0
2007,Lebanon,Urea,481.0
2008,Lebanon,Urea,113.0
2009,Lebanon,Urea,123.0
2010,Lebanon,Urea,4069.0
2011,Lebanon,Urea,7933.0
2013,Lebanon,Urea,30000.0
2014,Lebanon,Urea,30000.0
2015,Lebanon,Urea,30000.0
2016,Lebanon,Urea,30000.0
2003,Lebanon,Urea and ammonium nitrate solutions (UAN),47.0
2004,Lebanon,Urea and ammonium nitrate solutions (UAN),43.0
2005,Lebanon,Urea and ammonium nitrate solutions (UAN),45.0
2007,Lebanon,Urea and ammonium nitrate solutions (UAN),31.0
2008,Lebanon,Urea and ammonium nitrate solutions (UAN),90.0
2009,Lebanon,Urea and ammonium nitrate solutions (UAN),12.0
2010,Lebanon,Urea and ammonium nitrate solutions (UAN),65.0
2011,Lebanon,Urea and ammonium nitrate solutions (UAN),8.0
2006,Malaysia,Ammonium nitrate (AN),77368.41
2007,Malaysia,Ammonium nitrate (AN),102089.65
2008,Malaysia,Ammonium nitrate (AN),112035.24
2009,Malaysia,Ammonium nitrate (AN),85922.0
2010,Malaysia,Ammonium nitrate (AN),38559.0
2011,Malaysia,Ammonium nitrate (AN),103923.0
2005,Malaysia,Ammonium sulphate,763152.0
2006,Malaysia,Ammonium sulphate,917573.01
2007,Malaysia,Ammonium sulphate,763131.9
2008,Malaysia,Ammonium sulphate,741978.67
2009,Malaysia,Ammonium sulphate,674619.0
2010,Malaysia,Ammonium sulphate,610093.0
2011,Malaysia,Ammonium sulphate,799096.0
2005,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,155742.0
2006,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,344.25
2007,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1209.96
2008,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4836.34
2009,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4497.0
2010,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3818.0
2011,Malaysia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,6036.0
2005,Malaysia,Diammonium phosphate (DAP),30776.0
2006,Malaysia,Diammonium phosphate (DAP),35560.85
2007,Malaysia,Diammonium phosphate (DAP),36840.43
2008,Malaysia,Diammonium phosphate (DAP),21510.77
2009,Malaysia,Diammonium phosphate (DAP),26179.0
2010,Malaysia,Diammonium phosphate (DAP),54693.0
2011,Malaysia,Diammonium phosphate (DAP),55082.0
2006,Malaysia,Monoammonium phosphate (MAP),10417.9
2007,Malaysia,Monoammonium phosphate (MAP),22336.46
2008,Malaysia,Monoammonium phosphate (MAP),12232.95
2009,Malaysia,Monoammonium phosphate (MAP),19190.0
2010,Malaysia,Monoammonium phosphate (MAP),41014.0
2011,Malaysia,Monoammonium phosphate (MAP),23970.0
2005,Malaysia,NPK fertilizers,190874.0
2006,Malaysia,NPK fertilizers,89166.93
2007,Malaysia,NPK fertilizers,164343.16
2008,Malaysia,NPK fertilizers,149467.44
2009,Malaysia,NPK fertilizers,161831.0
2010,Malaysia,NPK fertilizers,379327.0
2011,Malaysia,NPK fertilizers,337535.0
2005,Malaysia,Other NP compounds,43.0
2006,Malaysia,Other NP compounds,12.61
2007,Malaysia,Other NP compounds,10729.04
2008,Malaysia,Other NP compounds,810.01
2011,Malaysia,Other NP compounds,7143.0
2005,Malaysia,PK compounds,2064.0
2010,Malaysia,PK compounds,43.0
2011,Malaysia,PK compounds,38.0
2002,Malaysia,Potassium chloride (muriate of potash) (MOP),968126.0
2003,Malaysia,Potassium chloride (muriate of potash) (MOP),1211864.0
2004,Malaysia,Potassium chloride (muriate of potash) (MOP),1442336.0
2005,Malaysia,Potassium chloride (muriate of potash) (MOP),1088010.0
2006,Malaysia,Potassium chloride (muriate of potash) (MOP),1436079.87
2007,Malaysia,Potassium chloride (muriate of potash) (MOP),1524931.02
2008,Malaysia,Potassium chloride (muriate of potash) (MOP),1443560.59
2009,Malaysia,Potassium chloride (muriate of potash) (MOP),543957.0
2010,Malaysia,Potassium chloride (muriate of potash) (MOP),1355387.0
2011,Malaysia,Potassium chloride (muriate of potash) (MOP),1508321.0
2005,Malaysia,Potassium nitrate,10337.0
2002,Malaysia,Potassium sulphate (sulphate of potash) (SOP),15987.0
2003,Malaysia,Potassium sulphate (sulphate of potash) (SOP),3646.0
2004,Malaysia,Potassium sulphate (sulphate of potash) (SOP),1726.0
2005,Malaysia,Potassium sulphate (sulphate of potash) (SOP),2146.0
2006,Malaysia,Potassium sulphate (sulphate of potash) (SOP),2947.51
2007,Malaysia,Potassium sulphate (sulphate of potash) (SOP),6380.06
2008,Malaysia,Potassium sulphate (sulphate of potash) (SOP),11372.26
2009,Malaysia,Potassium sulphate (sulphate of potash) (SOP),3502.0
2010,Malaysia,Potassium sulphate (sulphate of potash) (SOP),46144.0
2011,Malaysia,Potassium sulphate (sulphate of potash) (SOP),51906.0
2005,Malaysia,Superphosphates above 35%,407522.0
2006,Malaysia,Superphosphates above 35%,82129.59
2007,Malaysia,Superphosphates above 35%,63326.35
2008,Malaysia,Superphosphates above 35%,56243.31
2009,Malaysia,Superphosphates above 35%,19317.0
2010,Malaysia,Superphosphates above 35%,9391.0
2011,Malaysia,Superphosphates above 35%,20220.0
2008,Malaysia,"Superphosphates, other",6458.42
2009,Malaysia,"Superphosphates, other",2348.0
2010,Malaysia,"Superphosphates, other",147.0
